budget_id,user_id,category,monthly_limit
1034,288,Healthcare,27914.0
1035,440,Emi,47019.0
1036,252,Entertainment,41241.0
1037,256,Healthcare,41742.0
1038,215,Utilities,18906.0
1039,381,Insurance,14258.0
1040,473,Emi,5646.0
1041,336,Entertainment,39332.0
1042,55,Entertainment,49319.0
1043,305,Travel,41134.0
1044,494,Travel,5192.0
1045,416,Education,6585.0
1046,492,Shopping,23251.0
1047,370,Emi,7291.0
1048,65,Travel,42523.0
1049,208,Emi,38804.0
1050,265,Emi,5771.0
1051,354,Entertainment,36719.0
1052,214,Entertainment,6197.0
1053,292,Healthcare,21264.0
1054,311,Travel,49807.0
1055,432,Insurance,35443.0
1056,197,Emi,22238.0
1057,476,Emi,32255.0
1058,59,Food,8918.0
1059,193,Utilities,8837.0
1060,311,Healthcare,11741.0
1061,377,Emi,24669.0
1062,327,Utilities,30660.0
1063,272,Shopping,17321.0
1064,420,Travel,39591.0
1065,328,Emi,24763.0
1066,309,Emi,6139.0
1067,443,Emi,16905.0
1068,478,Food,32296.0
1069,208,Insurance,9677.0
1070,469,Entertainment,38623.0
1071,103,Emi,21810.0
1072,116,Education,45744.0
1073,309,Food,8819.0
1074,83,Shopping,40085.0
1075,277,Rent,43725.0
1076,218,Entertainment,15010.0
1077,351,Rent,34814.0
1078,355,Emi,36189.0
1079,302,Healthcare,24504.0
1080,387,Rent,13075.0
1081,465,Travel,48458.0
1082,280,Education,25100.0
1083,430,Travel,10469.0
1084,190,Entertainment,20594.0
1085,125,Utilities,25523.0
1086,468,Travel,14735.0
1087,42,Entertainment,12904.0
1088,77,Food,21029.0
1089,27,Travel,18406.0
1090,68,Emi,7664.0
1091,354,Utilities,27207.0
1092,99,Food,9949.0
1093,389,Insurance,10312.0
1094,155,Emi,43258.0
1095,388,Entertainment,40801.0
1096,14,Shopping,33958.0
1097,139,Emi,17143.0
1098,130,Healthcare,25254.0
1099,476,Entertainment,10260.0
1100,318,Rent,46879.0
1101,209,Travel,44669.0
1102,105,Food,40512.0
1103,98,Rent,43269.0
1104,396,Rent,23964.0
1105,299,Insurance,9720.0
1106,336,Utilities,45073.0
1107,146,Shopping,36865.0
1108,27,Shopping,41861.0
1109,159,Entertainment,47926.0
1110,373,Education,46445.0
1111,486,Food,27112.0
1112,176,Food,36060.0
1113,451,Utilities,8764.0
1114,304,Education,49377.0
1115,69,Utilities,26240.0
1116,247,Shopping,11093.0
1117,77,Entertainment,5752.0
1118,197,Emi,6880.0
1119,456,Emi,44174.0
1120,385,Healthcare,42775.0
1121,436,Entertainment,17399.0
1122,430,Shopping,40327.0
1123,283,Utilities,49122.0
1124,244,Entertainment,40925.0
1125,431,Insurance,10892.0
1126,456,Education,45997.0
1127,383,Insurance,11512.0
1128,201,Shopping,6635.0
1129,224,Food,47745.0
1130,490,Utilities,29496.0
1131,255,Food,38099.0
1132,420,Entertainment,26502.0
1133,275,Food,33408.0
1134,393,Emi,35315.0
1135,224,Travel,44068.0
1136,282,Utilities,23218.0
1137,37,Food,24009.0
1138,71,Emi,19897.0
1139,144,Utilities,8891.0
1140,352,Entertainment,39011.0
1141,407,Emi,20900.0
1142,103,Education,11333.0
1143,352,Travel,30977.0
1144,157,Healthcare,44903.0
1145,77,Travel,9315.0
1146,455,Rent,22344.0
1147,279,Emi,40971.0
1148,261,Shopping,10320.0
1149,158,Healthcare,21574.0
1150,269,Education,39553.0
1151,326,Healthcare,34739.0
1152,42,Education,18321.0
1153,102,Insurance,5774.0
1154,270,Education,28710.0
1155,393,Utilities,13539.0
1156,400,Rent,27698.0
1157,107,Shopping,44771.0
1158,325,Insurance,14251.0
1159,434,Insurance,33581.0
1160,63,Emi,38640.0
1161,329,Education,44573.0
1162,469,Insurance,32745.0
1163,262,Rent,28782.0
1164,395,Food,7133.0
1165,329,Healthcare,18756.0
1166,477,Food,33198.0
1167,397,Entertainment,23787.0
1168,159,Emi,49872.0
1169,76,Insurance,35855.0
1170,144,Insurance,30677.0
1171,446,Entertainment,37476.0
1172,259,Healthcare,31101.0
1173,238,Emi,46579.0
1174,397,Utilities,29205.0
1175,234,Education,48183.0
1176,455,Emi,8128.0
1177,215,Entertainment,33729.0
1178,444,Travel,20441.0
1179,364,Entertainment,18080.0
1180,77,Food,8814.0
1181,281,Food,9794.0
1182,487,Utilities,19055.0
1183,210,Utilities,12832.0
1184,410,Utilities,22076.0
1185,436,Insurance,48327.0
1186,431,Food,25300.0
1187,266,Healthcare,49821.0
1188,227,Travel,44059.0
1189,320,Insurance,42895.0
1190,254,Education,49242.0
1191,188,Healthcare,37142.0
1192,41,Rent,22391.0
1193,202,Utilities,31032.0
1194,329,Shopping,22566.0
1195,157,Healthcare,28350.0
1196,497,Education,42968.0
1197,29,Emi,47689.0
1198,95,Emi,49578.0
1199,41,Shopping,18889.0
1200,411,Education,36895.0
1201,227,Education,29366.0
1202,203,Healthcare,17087.0
1203,150,Rent,28285.0
1204,274,Education,22026.0
1205,244,Emi,36924.0
1206,129,Utilities,43823.0
1207,130,Emi,30754.0
1208,164,Entertainment,39617.0
1209,205,Food,22714.0
1210,411,Utilities,19884.0
1211,97,Utilities,31471.0
1212,224,Insurance,10819.0
1213,87,Food,13161.0
1214,47,Entertainment,24571.0
1215,409,Food,20527.0
1216,489,Utilities,13772.0
1217,82,Food,16130.0
1218,169,Shopping,8725.0
1219,298,Utilities,7321.0
1220,461,Utilities,26685.0
1221,355,Food,17805.0
1222,234,Rent,30944.0
1223,93,Insurance,48977.0
1224,431,Utilities,41589.0
1225,113,Rent,31335.0
1226,213,Entertainment,20285.0
1227,305,Food,45140.0
1228,470,Education,18327.0
1229,64,Travel,8604.0
1230,216,Rent,23321.0
1231,80,Entertainment,12175.0
1232,157,Rent,35278.0
1233,379,Insurance,32428.0
1234,250,Entertainment,8107.0
1235,436,Insurance,23594.0
1236,404,Healthcare,43418.0
1237,94,Food,15182.0
1238,458,Utilities,34472.0
1239,20,Education,32861.0
1240,308,Education,16057.0
1241,448,Shopping,38520.0
1242,210,Entertainment,10494.0
1243,139,Insurance,33084.0
1244,451,Entertainment,5613.0
1245,393,Travel,17403.0
1246,96,Food,35931.0
1247,412,Education,25433.0
1248,243,Shopping,44484.0
1249,385,Education,36661.0
1250,135,Education,23036.0
1251,102,Utilities,19329.0
1252,123,Insurance,35055.0
1253,417,Food,31501.0
1254,370,Entertainment,43706.0
1255,442,Healthcare,43332.0
1256,424,Shopping,5915.0
1257,19,Emi,23511.0
1258,491,Rent,46192.0
1259,199,Emi,6519.0
1260,151,Insurance,23902.0
1261,239,Food,11314.0
1262,52,Shopping,38165.0
1263,235,Travel,16016.0
1264,244,Entertainment,32398.0
1265,8,Insurance,10274.0
1266,310,Healthcare,6855.0
1267,37,Rent,23711.0
1268,280,Entertainment,11200.0
1269,249,Insurance,45476.0
1270,339,Insurance,21896.0
1271,292,Food,49872.0
1272,167,Healthcare,6536.0
1273,474,Shopping,16367.0
1274,328,Entertainment,32948.0
1275,180,Travel,44007.0
1276,343,Shopping,23219.0
1277,453,Travel,26696.0
1278,245,Emi,14760.0
1279,273,Healthcare,12340.0
1280,13,Utilities,15781.0
1281,231,Entertainment,12209.0
1282,342,Food,37638.0
1283,74,Education,45731.0
1284,115,Travel,29346.0
1285,28,Insurance,49547.0
1286,87,Education,5174.0
1287,19,Insurance,33946.0
1288,401,Entertainment,6179.0
1289,223,Insurance,15925.0
1290,193,Entertainment,49881.0
1291,285,Travel,7740.0
1292,212,Shopping,15080.0
1293,468,Travel,11273.0
1294,9,Food,37364.0
1295,37,Emi,15592.0
1296,57,Insurance,8362.0
1297,218,Education,32545.0
1298,164,Shopping,47365.0
1299,457,Utilities,17318.0
1300,113,Travel,39410.0
1301,121,Travel,30828.0
1302,173,Shopping,47787.0
1303,331,Insurance,42444.0
1304,410,Utilities,35567.0
1305,406,Emi,12255.0
1306,411,Shopping,17945.0
1307,493,Education,25365.0
1308,121,Utilities,30303.0
1309,287,Education,25235.0
1310,217,Emi,39313.0
1311,217,Shopping,22808.0
1312,354,Education,25437.0
1313,300,Emi,12930.0
1314,95,Healthcare,31671.0
1315,175,Rent,43096.0
1316,146,Education,40499.0
1317,452,Entertainment,22080.0
1318,439,Healthcare,24072.0
1319,466,Rent,7565.0
1320,425,Shopping,21571.0
1321,100,Travel,25744.0
1322,346,Emi,15701.0
1323,103,Utilities,46553.0
1324,388,Utilities,22743.0
1325,84,Healthcare,33997.0
1326,167,Travel,32378.0
1327,460,Shopping,41685.0
1328,99,Emi,22528.0
1329,173,Utilities,28259.0
1330,80,Food,5989.0
1331,138,Rent,28799.0
1332,306,Utilities,46907.0
1333,29,Rent,36936.0
1334,311,Shopping,44431.0
1335,82,Food,27172.0
1336,317,Travel,24471.0
1337,453,Healthcare,20701.0
1338,137,Emi,35488.0
1339,151,Insurance,43402.0
1340,346,Healthcare,31625.0
1341,472,Shopping,38446.0
1342,346,Food,27883.0
1343,232,Entertainment,32808.0
1344,243,Shopping,26924.0
1345,206,Utilities,5251.0
1346,44,Education,37586.0
1347,8,Travel,11114.0
1348,425,Healthcare,39409.0
1349,162,Healthcare,17466.0
1350,159,Rent,19170.0
1351,141,Food,5738.0
1352,456,Emi,43721.0
1353,17,Utilities,18641.0
1354,94,Utilities,23829.0
1355,174,Shopping,39924.0
1356,116,Education,16995.0
1357,74,Food,31255.0
1358,129,Utilities,8629.0
1359,381,Entertainment,40316.0
1360,97,Shopping,45874.0
1361,280,Entertainment,7549.0
1362,261,Entertainment,22401.0
1363,220,Healthcare,48698.0
1364,205,Entertainment,17779.0
1365,17,Travel,13007.0
1366,459,Healthcare,22927.0
1367,316,Insurance,12103.0
1368,78,Education,49964.0
1369,341,Insurance,22529.0
1370,392,Rent,21040.0
1371,435,Shopping,17804.0
1372,136,Entertainment,8137.0
1373,295,Emi,17399.0
1374,146,Utilities,36692.0
1375,91,Utilities,12574.0
1376,67,Emi,45349.0
1377,383,Utilities,22598.0
1378,148,Healthcare,21695.0
1379,142,Healthcare,22170.0
1380,417,Entertainment,43081.0
1381,315,Travel,15868.0
1382,291,Emi,7242.0
1383,175,Food,11903.0
1384,217,Entertainment,43710.0
1385,156,Insurance,29039.0
1386,437,Entertainment,6555.0
1387,405,Entertainment,48667.0
1388,276,Emi,5349.0
1389,487,Insurance,38386.0
1390,71,Insurance,48894.0
1391,219,Travel,25808.0
1392,92,Food,6862.0
1393,161,Food,44343.0
1394,212,Emi,7642.0
1395,160,Utilities,18930.0
1396,95,Education,15009.0
1397,393,Travel,31485.0
1398,377,Shopping,46975.0
1399,241,Education,24085.0
1400,388,Travel,31262.0
1401,122,Entertainment,5940.0
1402,353,Travel,42801.0
1403,494,Food,18712.0
1404,188,Utilities,48091.0
1405,58,Utilities,43668.0
1406,10,Shopping,9000.0
1407,500,Healthcare,31351.0
1408,3,Insurance,28809.0
1409,85,Insurance,11686.0
1410,6,Shopping,20430.0
1411,417,Entertainment,34687.0
1412,91,Utilities,18084.0
1413,186,Healthcare,39988.0
1414,465,Emi,36958.0
1415,317,Utilities,28013.0
1416,360,Emi,9506.0
1417,356,Insurance,48803.0
1418,149,Food,44202.0
1419,366,Utilities,47806.0
1420,143,Education,38063.0
1421,179,Healthcare,20479.0
1422,204,Entertainment,16453.0
1423,433,Food,23827.0
1424,285,Emi,28664.0
1425,186,Utilities,23852.0
1426,455,Emi,28704.0
1427,487,Insurance,32914.0
1428,23,Food,29556.0
1429,58,Insurance,33312.0
1430,4,Rent,18782.0
1431,282,Education,34989.0
1432,26,Emi,41286.0
1433,178,Insurance,31446.0
1434,41,Entertainment,35009.0
1435,16,Utilities,29988.0
1436,15,Emi,19694.0
1437,48,Education,7501.0
1438,417,Healthcare,20656.0
1439,307,Shopping,49791.0
1440,88,Healthcare,31894.0
1441,64,Shopping,33179.0
1442,470,Travel,13133.0
1443,286,Entertainment,13873.0
1444,421,Travel,5895.0
1445,276,Travel,35413.0
1446,462,Healthcare,47214.0
1447,179,Food,25170.0
1448,231,Healthcare,39349.0
1449,439,Shopping,30227.0
1450,348,Travel,49329.0
1451,344,Utilities,17704.0
1452,416,Utilities,11111.0
1453,105,Shopping,48346.0
1454,66,Emi,20130.0
1455,195,Travel,15127.0
1456,106,Emi,22303.0
1457,488,Entertainment,32990.0
1458,46,Food,9351.0
1459,293,Emi,47145.0
1460,363,Travel,18262.0
1461,316,Rent,49374.0
1462,342,Utilities,16197.0
1463,167,Travel,37877.0
1464,341,Entertainment,43027.0
1465,54,Utilities,20598.0
1466,354,Food,6400.0
1467,407,Emi,33968.0
1468,320,Insurance,40067.0
1469,135,Education,15609.0
1470,216,Healthcare,10984.0
1471,211,Entertainment,30192.0
1472,494,Utilities,27496.0
1473,489,Shopping,5608.0
1474,390,Travel,49933.0
1475,355,Emi,20638.0
1476,199,Rent,47559.0
1477,481,Shopping,18832.0
1478,311,Entertainment,27125.0
1479,478,Travel,8409.0
1480,92,Healthcare,18049.0
1481,309,Shopping,23741.0
1482,356,Rent,6475.0
1483,309,Shopping,36368.0
1484,454,Education,25371.0
1485,111,Emi,19880.0
1486,305,Healthcare,39557.0
1487,405,Education,42042.0
1488,182,Utilities,34317.0
1489,300,Insurance,8501.0
1490,350,Shopping,41465.0
1491,182,Insurance,39799.0
1492,3,Shopping,33960.0
1493,319,Education,7230.0
1494,66,Healthcare,31412.0
1495,436,Entertainment,20146.0
1496,133,Food,32467.0
1497,168,Education,5975.0
1498,453,Education,17102.0
1499,323,Utilities,24702.0
1500,369,Utilities,7116.0
1501,447,Food,43881.0
1502,409,Insurance,44336.0
1503,499,Travel,11789.0
1504,404,Entertainment,35823.0
1505,57,Insurance,47525.0
1506,277,Insurance,34614.0
1507,122,Travel,41485.0
1508,282,Food,34459.0
1509,176,Shopping,30794.0
1510,108,Healthcare,40921.0
1511,108,Travel,8310.0
1512,226,Emi,29726.0
1513,276,Healthcare,19813.0
1514,46,Utilities,47925.0
1515,259,Shopping,36417.0
1516,26,Education,35611.0
1517,122,Healthcare,44941.0
1518,125,Emi,39540.0
1519,128,Shopping,10230.0
1520,461,Entertainment,25249.0
1521,176,Food,33834.0
1522,265,Entertainment,32970.0
1523,301,Education,35463.0
1524,202,Utilities,28373.0
1525,184,Food,39615.0
1526,304,Emi,37379.0
1527,185,Insurance,27373.0
1528,87,Utilities,19835.0
1529,235,Emi,48181.0
1530,351,Shopping,41072.0
1531,327,Entertainment,43270.0
1532,329,Shopping,20862.0
1533,252,Rent,33252.0
1534,308,Shopping,18424.0
1535,312,Food,40818.0
1536,146,Emi,26442.0
1537,484,Entertainment,39737.0
1538,418,Shopping,12503.0
1539,215,Travel,11498.0
1540,42,Shopping,22438.0
1541,256,Entertainment,42941.0
1542,19,Rent,31067.0
1543,471,Healthcare,46309.0
1544,134,Rent,37517.0
1545,484,Food,39925.0
1546,108,Rent,28563.0
1547,176,Insurance,9788.0
1548,276,Entertainment,47370.0
1549,480,Rent,45692.0
1550,308,Healthcare,24431.0
1551,415,Utilities,40524.0
1552,221,Utilities,43058.0
1553,108,Shopping,42245.0
1554,118,Healthcare,39519.0
1555,294,Healthcare,8523.0
1556,384,Utilities,22556.0
1557,84,Healthcare,32233.0
1558,465,Insurance,17680.0
1559,240,Rent,28195.0
1560,70,Shopping,25816.0
1561,432,Food,39108.0
1562,154,Insurance,45496.0
1563,314,Emi,45741.0
1564,347,Food,38567.0
1565,211,Rent,46736.0
1566,256,Healthcare,34348.0
1567,380,Emi,49412.0
1568,6,Shopping,18274.0
1569,242,Entertainment,18088.0
1570,475,Emi,19988.0
1571,433,Rent,35326.0
1572,217,Utilities,45600.0
1573,204,Travel,44536.0
1574,393,Healthcare,27045.0
1575,123,Healthcare,35603.0
1576,223,Food,37002.0
1577,126,Emi,48721.0
1578,245,Utilities,40144.0
1579,212,Healthcare,16306.0
1580,17,Travel,38604.0
1581,308,Food,49065.0
1582,220,Shopping,33338.0
1583,62,Emi,28456.0
1584,411,Emi,38915.0
1585,140,Food,33382.0
1586,40,Entertainment,21151.0
1587,226,Food,9466.0
1588,150,Shopping,24407.0
1589,253,Education,43408.0
1590,282,Utilities,9070.0
1591,377,Food,13504.0
1592,6,Food,21739.0
1593,285,Food,38879.0
1594,379,Emi,7661.0
1595,337,Utilities,6846.0
1596,33,Entertainment,13478.0
1597,151,Insurance,20693.0
1598,491,Healthcare,10004.0
1599,98,Entertainment,43748.0
1600,247,Healthcare,38745.0
1601,270,Travel,37851.0
1602,272,Travel,39322.0
1603,405,Entertainment,35270.0
1604,368,Utilities,42588.0
1605,33,Rent,33640.0
1606,90,Emi,7321.0
1607,68,Entertainment,30737.0
1608,268,Utilities,32794.0
1609,310,Travel,11109.0
1610,206,Education,36123.0
1611,437,Travel,28776.0
1612,232,Food,29616.0
1613,483,Entertainment,39232.0
1614,145,Utilities,41194.0
1615,433,Food,7459.0
1616,347,Travel,7396.0
1617,202,Utilities,41147.0
1618,471,Shopping,15812.0
1619,85,Food,45636.0
1620,164,Healthcare,34875.0
1621,211,Shopping,9089.0
1622,352,Food,30835.0
1623,225,Rent,42605.0
1624,72,Shopping,49554.0
1625,140,Rent,12485.0
1626,240,Emi,17757.0
1627,87,Food,34030.0
1628,280,Healthcare,26374.0
1629,490,Rent,40062.0
1630,35,Rent,23016.0
1631,185,Rent,35834.0
1632,358,Rent,32822.0
1633,49,Healthcare,11822.0
1634,293,Emi,49694.0
1635,277,Utilities,36887.0
1636,28,Utilities,31367.0
1637,398,Shopping,38849.0
1638,115,Rent,13857.0
1639,177,Entertainment,11636.0
1640,1,Education,48321.0
1641,30,Healthcare,30427.0
1642,233,Education,27411.0
1643,53,Food,16648.0
1644,459,Rent,13884.0
1645,415,Utilities,8032.0
1646,23,Healthcare,32238.0
1647,296,Emi,5977.0
1648,474,Emi,17394.0
1649,34,Shopping,24086.0
1650,118,Emi,47877.0
1651,497,Emi,21427.0
1652,20,Travel,31648.0
1653,187,Utilities,5650.0
1654,202,Shopping,28896.0
1655,167,Travel,46650.0
1656,490,Rent,17524.0
1657,456,Shopping,16541.0
1658,253,Insurance,29632.0
1659,490,Rent,16308.0
1660,443,Healthcare,17650.0
1661,66,Food,32243.0
1662,478,Utilities,13280.0
1663,295,Food,44727.0
1664,338,Entertainment,37111.0
1665,267,Education,15787.0
1666,228,Food,34136.0
1667,384,Education,30117.0
1668,292,Utilities,5218.0
1669,164,Healthcare,40155.0
1670,116,Healthcare,46323.0
1671,369,Healthcare,31926.0
1672,445,Entertainment,7518.0
1673,169,Utilities,13746.0
1674,107,Insurance,44566.0
1675,435,Education,21289.0
1676,374,Insurance,23462.0
1677,348,Healthcare,20002.0
1678,424,Entertainment,38844.0
1679,264,Entertainment,40641.0
1680,365,Rent,26077.0
1681,477,Utilities,6676.0
1682,233,Rent,33764.0
1683,44,Shopping,33881.0
1684,476,Entertainment,33605.0
1685,319,Food,18290.0
1686,63,Emi,34927.0
1687,423,Food,17158.0
1688,15,Travel,37075.0
1689,175,Rent,47346.0
1690,232,Entertainment,35151.0
1691,344,Travel,12575.0
1692,380,Emi,34719.0
1693,222,Emi,46125.0
1694,127,Shopping,49940.0
1695,82,Rent,32941.0
1696,335,Utilities,15881.0
1697,9,Food,6227.0
1698,146,Travel,14548.0
1699,156,Rent,26304.0
1700,407,Healthcare,29315.0
1701,165,Entertainment,37747.0
1702,305,Emi,18327.0
1703,159,Utilities,46563.0
1704,290,Education,16062.0
1705,323,Shopping,27867.0
1706,87,Emi,43934.0
1707,223,Rent,36141.0
1708,123,Education,34940.0
1709,207,Utilities,46603.0
1710,431,Shopping,21914.0
1711,103,Insurance,49710.0
1712,28,Insurance,5243.0
1713,135,Utilities,32109.0
1714,495,Education,37520.0
1715,78,Healthcare,30540.0
1716,390,Education,12222.0
1717,158,Shopping,31518.0
1718,227,Entertainment,46085.0
1719,427,Shopping,26017.0
1720,103,Education,28002.0
1721,146,Travel,10038.0
1722,112,Insurance,25821.0
1723,495,Utilities,14768.0
1724,79,Emi,30155.0
1725,264,Rent,32230.0
1726,286,Rent,5267.0
1727,238,Rent,28017.0
1728,285,Travel,12490.0
1729,121,Emi,12711.0
1730,494,Food,37081.0
1731,21,Healthcare,45870.0
1732,73,Food,36837.0
1733,392,Rent,48168.0
1734,137,Rent,18187.0
1735,74,Travel,43814.0
1736,29,Rent,31844.0
1737,407,Food,49579.0
1738,283,Emi,45638.0
1739,285,Travel,18494.0
1740,133,Entertainment,34681.0
1741,500,Healthcare,8910.0
1742,338,Utilities,46065.0
1743,325,Education,41195.0
1744,167,Food,18251.0
1745,202,Entertainment,36978.0
1746,492,Entertainment,42705.0
1747,154,Entertainment,21782.0
1748,65,Education,41717.0
1749,153,Travel,20304.0
1750,410,Emi,34491.0
1751,93,Shopping,9100.0
1752,53,Healthcare,41911.0
1753,298,Utilities,13524.0
1754,97,Utilities,31385.0
1755,455,Food,11054.0
1756,248,Entertainment,27288.0
1757,380,Rent,7724.0
1758,386,Education,11937.0
1759,365,Insurance,34484.0
1760,500,Rent,38592.0
1761,340,Healthcare,45686.0
1762,104,Travel,48384.0
1763,305,Travel,30803.0
1764,189,Travel,35625.0
1765,209,Utilities,9761.0
1766,406,Travel,19977.0
1767,153,Entertainment,41945.0
1768,290,Emi,8234.0
1769,155,Insurance,12170.0
1770,433,Food,14185.0
1771,182,Food,44458.0
1772,192,Utilities,10181.0
1773,34,Utilities,45982.0
1774,243,Rent,20094.0
1775,238,Insurance,7564.0
1776,153,Insurance,29613.0
1777,269,Emi,28011.0
1778,331,Travel,18947.0
1779,13,Entertainment,12162.0
1780,269,Food,17654.0
1781,216,Travel,30219.0
1782,208,Rent,35067.0
1783,441,Entertainment,29332.0
1784,458,Rent,31832.0
1785,365,Entertainment,46911.0
1786,333,Travel,14040.0
1787,110,Education,26085.0
1788,17,Shopping,43198.0
1789,231,Education,13484.0
1790,362,Shopping,15890.0
1791,355,Food,17555.0
1792,472,Utilities,12078.0
1793,467,Travel,34731.0
1794,413,Travel,43420.0
1795,189,Rent,38966.0
1796,276,Shopping,24670.0
1797,33,Rent,23481.0
1798,459,Entertainment,36830.0
1799,168,Food,34039.0
1800,219,Travel,30845.0
1801,190,Shopping,20289.0
1802,369,Food,36608.0
1803,100,Travel,20004.0
1804,491,Entertainment,21963.0
1805,162,Travel,13764.0
1806,370,Rent,22466.0
1807,286,Entertainment,45139.0
1808,418,Food,41877.0
1809,399,Healthcare,32317.0
1810,122,Travel,6932.0
1811,449,Shopping,20187.0
1812,469,Rent,21809.0
1813,404,Education,23228.0
1814,19,Utilities,29230.0
1815,367,Utilities,40139.0
1816,426,Food,36531.0
1817,399,Education,32269.0
1818,37,Insurance,28928.0
1819,62,Healthcare,28651.0
1820,146,Rent,39735.0
1821,240,Entertainment,30642.0
1822,24,Food,31959.0
1823,14,Rent,29312.0
1824,246,Travel,6593.0
1825,435,Rent,13588.0
1826,458,Healthcare,14341.0
1827,497,Shopping,7384.0
1828,238,Utilities,11638.0
1829,319,Food,29883.0
1830,472,Food,45675.0
1831,315,Utilities,16663.0
1832,72,Healthcare,13915.0
1833,21,Shopping,48758.0
1834,126,Healthcare,23445.0
1835,238,Education,16688.0
1836,130,Entertainment,11289.0
1837,209,Emi,48280.0
1838,452,Entertainment,40667.0
1839,102,Entertainment,34670.0
1840,294,Travel,11603.0
1841,7,Food,42051.0
1842,17,Education,46576.0
1843,147,Emi,36139.0
1844,375,Healthcare,8722.0
1845,489,Food,17771.0
1846,333,Healthcare,39096.0
1847,406,Insurance,42717.0
1848,473,Food,18384.0
1849,203,Emi,26730.0
1850,283,Travel,23780.0
1851,323,Insurance,23276.0
1852,11,Insurance,21717.0
1853,41,Travel,22148.0
1854,141,Insurance,11156.0
1855,90,Entertainment,48695.0
1856,18,Food,22318.0
1857,409,Emi,30164.0
1858,325,Healthcare,20124.0
1859,58,Emi,9482.0
1860,233,Travel,27792.0
1861,192,Rent,34571.0
1862,189,Food,18321.0
1863,157,Education,7541.0
1864,440,Food,12533.0
1865,278,Healthcare,31921.0
1866,461,Entertainment,18627.0
1867,154,Utilities,33251.0
1868,407,Entertainment,18542.0
1869,415,Shopping,44915.0
1870,341,Utilities,49102.0
1871,460,Shopping,47430.0
1872,419,Healthcare,29897.0
1873,394,Food,40923.0
1874,192,Rent,39426.0
1875,385,Entertainment,15347.0
1876,98,Rent,30908.0
1877,493,Shopping,34729.0
1878,335,Entertainment,36321.0
1879,238,Entertainment,22151.0
1880,241,Food,26990.0
1881,259,Rent,46975.0
1882,437,Entertainment,22375.0
1883,211,Travel,12338.0
1884,275,Shopping,43683.0
1885,168,Utilities,45722.0
1886,97,Food,44254.0
1887,482,Healthcare,17834.0
1888,68,Education,42637.0
1889,186,Insurance,47432.0
1890,366,Travel,22436.0
1891,346,Emi,46333.0
1892,7,Food,9537.0
1893,204,Travel,41734.0
1894,313,Healthcare,12597.0
1895,285,Shopping,41059.0
1896,211,Shopping,14913.0
1897,322,Travel,17827.0
1898,102,Education,35593.0
1899,408,Shopping,44348.0
1900,139,Insurance,47078.0
1901,257,Healthcare,40229.0
1902,20,Emi,11692.0
1903,410,Emi,22507.0
1904,266,Emi,36889.0
1905,165,Education,11801.0
1906,123,Insurance,37613.0
1907,145,Healthcare,23718.0
1908,423,Rent,31852.0
1909,355,Travel,23359.0
1910,142,Education,18375.0
1911,228,Shopping,28663.0
1912,283,Rent,36556.0
1913,390,Entertainment,17360.0
1914,324,Food,15780.0
1915,496,Shopping,17684.0
1916,112,Travel,37349.0
1917,471,Travel,9022.0
1918,482,Shopping,15270.0
1919,481,Entertainment,12278.0
1920,222,Rent,35141.0
1921,234,Education,27240.0
1922,407,Shopping,19167.0
1923,255,Entertainment,35292.0
1924,375,Travel,33735.0
1925,380,Insurance,32886.0
1926,147,Rent,36692.0
1927,383,Emi,29390.0
1928,317,Travel,23863.0
1929,426,Rent,15324.0
1930,16,Food,40683.0
1931,10,Food,34255.0
1932,113,Rent,39051.0
1933,52,Travel,6300.0
1934,156,Insurance,24601.0
1935,302,Emi,5468.0
1936,93,Education,28096.0
1937,300,Rent,34301.0
1938,65,Rent,24955.0
1939,457,Shopping,34463.0
1940,358,Entertainment,7189.0
1941,323,Rent,34834.0
1942,306,Education,26332.0
1943,403,Utilities,6549.0
1944,466,Food,48186.0
1945,336,Entertainment,19057.0
1946,214,Travel,20404.0
1947,124,Healthcare,43437.0
1948,126,Entertainment,27362.0
1949,142,Entertainment,21465.0
1950,245,Insurance,37737.0
1951,93,Shopping,36481.0
1952,432,Rent,46424.0
1953,473,Healthcare,12816.0
1954,352,Healthcare,35399.0
1955,324,Food,49383.0
1956,167,Education,26203.0
1957,34,Education,23364.0
1958,418,Rent,11933.0
1959,137,Shopping,31316.0
1960,364,Healthcare,34986.0
1961,317,Emi,12461.0
1962,177,Shopping,11856.0
1963,465,Emi,22229.0
1964,385,Entertainment,45913.0
1965,209,Education,42178.0
1966,394,Entertainment,32839.0
1967,254,Rent,13062.0
1968,106,Entertainment,46208.0
1969,193,Healthcare,40679.0
1970,77,Entertainment,25235.0
1971,338,Healthcare,32020.0
1972,263,Utilities,28181.0
1973,35,Insurance,28937.0
1974,466,Travel,49223.0
1975,365,Entertainment,32322.0
1976,436,Travel,45240.0
1977,390,Rent,7600.0
1978,387,Emi,25968.0
1979,52,Insurance,16121.0
1980,110,Utilities,15702.0
1981,475,Shopping,7132.0
1982,428,Rent,6966.0
1983,44,Shopping,25765.0
1984,220,Insurance,26984.0
1985,351,Entertainment,33427.0
1986,136,Rent,34765.0
1987,210,Emi,21548.0
1988,79,Utilities,20353.0
1989,489,Utilities,39878.0
1990,9,Shopping,31845.0
1991,140,Healthcare,37086.0
1992,42,Emi,17942.0
1993,160,Healthcare,35712.0
1994,48,Entertainment,26534.0
