goal_id,user_id,goal_name,target_amount,current_amount,deadline
505,118,Car Purchase,636869.0,621142.0,2027-02-14
506,242,Car Purchase,227216.0,134566.0,2027-07-15
507,295,Vacation,925895.0,840104.0,2029-03-12
508,337,Vacation,686965.0,236452.0,2028-10-10
509,210,Vacation,489432.0,391883.0,2027-04-29
510,351,Vacation,695352.0,96324.0,2028-06-25
511,305,House Down Payment,635382.0,362024.0,2027-09-22
512,66,House Down Payment,118488.0,70028.0,2026-09-24
513,386,Vacation,910500.0,876389.0,2026-12-10
514,166,House Down Payment,282785.0,197389.0,2027-09-20
515,137,Emergency Fund,660952.0,217112.0,2029-05-06
516,58,Car Purchase,159019.0,61589.0,2029-06-10
517,465,Car Purchase,162091.0,127335.0,2028-04-25
518,334,Car Purchase,889818.0,335851.0,2028-10-04
519,107,Vacation,872345.0,805432.0,2027-10-19
520,337,House Down Payment,292786.0,225761.0,2026-10-27
521,376,Car Purchase,112793.0,41841.0,2028-05-05
522,377,Vacation,181620.0,79563.0,2029-04-06
523,18,House Down Payment,529884.0,285293.0,2027-09-20
524,100,Emergency Fund,821654.0,576437.0,2027-08-29
525,337,Vacation,309596.0,295266.0,2028-04-15
526,333,Vacation,914139.0,240901.0,2029-07-03
527,309,Vacation,916895.0,280078.0,2028-01-25
528,261,House Down Payment,951790.0,494518.0,2029-06-01
529,362,House Down Payment,896295.0,103497.0,2026-11-22
530,144,Vacation,836789.0,147188.0,2028-12-05
531,277,House Down Payment,939525.0,247325.0,2028-05-18
532,41,House Down Payment,752939.0,457052.0,2027-03-09
533,160,House Down Payment,273196.0,108294.0,2028-06-26
534,387,Vacation,366832.0,79092.0,2029-01-26
535,430,House Down Payment,985594.0,446797.0,2029-03-31
536,205,Emergency Fund,945529.0,887378.0,2026-10-08
537,374,Car Purchase,249440.0,94171.0,2026-09-13
538,366,House Down Payment,997408.0,255110.0,2027-12-17
539,445,Car Purchase,713538.0,522389.0,2028-06-27
540,448,House Down Payment,818927.0,746722.0,2029-05-20
541,139,House Down Payment,968346.0,696829.0,2026-07-26
542,149,Emergency Fund,234325.0,149130.0,2028-07-29
543,159,House Down Payment,797280.0,653949.0,2027-05-09
544,285,Emergency Fund,490011.0,309245.0,2028-09-20
545,88,Emergency Fund,58226.0,29042.0,2027-01-15
546,266,Emergency Fund,650008.0,93307.0,2028-10-11
547,394,Emergency Fund,283073.0,59325.0,2028-06-21
548,70,Car Purchase,853768.0,846220.0,2028-11-14
549,417,Emergency Fund,565281.0,28811.0,2029-06-01
550,356,Emergency Fund,293075.0,110576.0,2029-01-16
551,242,Emergency Fund,541570.0,456917.0,2027-08-24
552,357,Vacation,723071.0,271442.0,2029-05-16
553,500,Car Purchase,815429.0,727111.0,2028-01-29
554,12,House Down Payment,452491.0,88731.0,2028-01-30
555,468,Emergency Fund,719034.0,463550.0,2026-07-24
556,330,Vacation,449713.0,287502.0,2028-11-03
557,239,Car Purchase,612534.0,152876.0,2027-10-07
558,147,Car Purchase,198372.0,114675.0,2027-04-18
559,312,Car Purchase,369357.0,97921.0,2027-03-03
560,220,House Down Payment,771086.0,707495.0,2028-04-19
561,336,Emergency Fund,233559.0,13744.0,2029-01-02
562,9,Emergency Fund,260035.0,68106.0,2028-08-23
563,16,House Down Payment,278325.0,216100.0,2026-09-04
564,121,Emergency Fund,110089.0,46150.0,2026-08-02
565,339,House Down Payment,324849.0,29235.0,2026-11-14
566,160,Vacation,343098.0,182893.0,2027-01-29
567,246,Emergency Fund,905684.0,847128.0,2027-09-13
568,267,Vacation,601049.0,116476.0,2029-04-02
569,367,Car Purchase,806030.0,622735.0,2028-05-23
570,83,Emergency Fund,295744.0,184408.0,2027-12-28
571,13,House Down Payment,340485.0,171531.0,2027-06-09
572,221,Car Purchase,344013.0,22383.0,2028-09-26
573,39,Vacation,460337.0,94127.0,2028-12-01
574,214,Vacation,168983.0,44710.0,2029-04-10
575,42,Emergency Fund,356886.0,133910.0,2029-03-26
576,463,Vacation,260330.0,93281.0,2027-10-15
577,35,Vacation,952494.0,760107.0,2028-06-02
578,29,Car Purchase,153163.0,20458.0,2027-10-08
579,482,Emergency Fund,253590.0,220935.0,2027-01-02
580,455,House Down Payment,605532.0,493202.0,2027-04-15
581,59,Emergency Fund,614481.0,526943.0,2028-08-14
582,387,Emergency Fund,138179.0,53710.0,2029-04-23
583,66,Car Purchase,819843.0,293705.0,2029-01-02
584,53,House Down Payment,119886.0,62215.0,2028-07-01
585,488,House Down Payment,86936.0,61489.0,2029-05-01
586,347,House Down Payment,54537.0,10682.0,2027-02-09
587,80,Car Purchase,938096.0,534100.0,2026-12-27
588,254,Vacation,121484.0,55769.0,2026-11-24
589,159,House Down Payment,70105.0,37166.0,2028-08-01
590,194,Vacation,676729.0,120431.0,2028-09-27
591,174,Vacation,895214.0,486837.0,2028-06-08
592,49,Vacation,368375.0,246186.0,2029-06-16
593,90,Car Purchase,547161.0,314368.0,2026-08-20
594,268,Vacation,486740.0,434532.0,2028-04-17
595,323,Emergency Fund,232927.0,122928.0,2026-10-20
596,155,House Down Payment,308855.0,301537.0,2029-06-30
597,54,House Down Payment,983102.0,676242.0,2027-02-08
598,500,Emergency Fund,167491.0,130837.0,2029-01-04
599,437,Emergency Fund,568017.0,106029.0,2029-01-07
600,80,Emergency Fund,445673.0,359164.0,2027-09-07
601,489,Car Purchase,263477.0,242372.0,2026-08-09
602,134,Vacation,140940.0,54306.0,2029-01-05
603,254,Vacation,372599.0,221302.0,2028-04-11
604,272,House Down Payment,616221.0,31919.0,2027-12-18
605,226,Car Purchase,671359.0,310614.0,2027-11-14
606,409,Car Purchase,89198.0,11443.0,2028-07-09
607,278,Vacation,55321.0,25114.0,2027-02-15
608,161,House Down Payment,689525.0,432091.0,2028-11-17
609,44,Vacation,126184.0,47991.0,2028-04-09
610,189,Vacation,583524.0,213578.0,2027-07-21
611,307,Emergency Fund,311836.0,119678.0,2027-06-17
612,167,Vacation,574614.0,233808.0,2026-11-17
613,416,Emergency Fund,949921.0,887394.0,2026-09-28
614,141,Car Purchase,895021.0,598690.0,2027-08-23
615,83,Car Purchase,221903.0,153938.0,2028-08-31
616,10,Car Purchase,180901.0,110201.0,2026-11-28
617,221,House Down Payment,217630.0,55460.0,2026-08-19
618,487,Vacation,704049.0,510547.0,2027-10-04
619,171,Emergency Fund,301066.0,271252.0,2028-11-26
620,323,Vacation,184915.0,14858.0,2027-08-23
621,378,Emergency Fund,722387.0,155228.0,2027-11-04
622,330,Vacation,105512.0,78254.0,2028-04-11
623,103,Vacation,745874.0,695536.0,2027-02-12
624,291,Car Purchase,283175.0,103594.0,2026-09-25
625,348,Emergency Fund,216993.0,212468.0,2027-01-15
626,80,Emergency Fund,159727.0,14367.0,2027-01-25
627,391,Emergency Fund,681686.0,576553.0,2028-04-23
628,474,Emergency Fund,723461.0,185693.0,2027-09-24
629,431,Vacation,791477.0,560932.0,2029-06-04
630,160,House Down Payment,506270.0,232101.0,2029-05-12
631,51,House Down Payment,766561.0,715585.0,2028-01-17
632,295,Emergency Fund,425080.0,417893.0,2029-06-26
633,149,Emergency Fund,923267.0,153113.0,2027-10-30
634,241,House Down Payment,945565.0,677641.0,2026-09-04
635,33,House Down Payment,56096.0,36089.0,2029-07-12
636,186,Vacation,62250.0,33584.0,2029-05-18
637,373,Emergency Fund,244342.0,22344.0,2027-12-09
638,373,Car Purchase,676735.0,609936.0,2027-11-15
639,500,House Down Payment,97369.0,64101.0,2027-03-11
640,205,Emergency Fund,57518.0,38477.0,2028-03-02
641,131,Emergency Fund,163873.0,103168.0,2027-08-16
642,359,Car Purchase,709936.0,529300.0,2028-12-04
643,303,Car Purchase,791444.0,193191.0,2028-08-07
644,250,House Down Payment,614063.0,26864.0,2027-02-06
645,345,Emergency Fund,212582.0,182335.0,2028-08-14
646,295,House Down Payment,126497.0,87638.0,2028-11-16
647,273,Car Purchase,559479.0,310171.0,2027-05-26
648,473,Emergency Fund,220015.0,91494.0,2028-03-07
649,343,Car Purchase,251888.0,182119.0,2029-03-27
650,242,Emergency Fund,234516.0,230396.0,2027-11-10
651,475,Emergency Fund,953422.0,369292.0,2027-02-05
652,359,Vacation,819746.0,265460.0,2029-02-21
653,93,House Down Payment,651199.0,119476.0,2029-03-03
654,335,House Down Payment,325714.0,30622.0,2027-06-25
655,180,Emergency Fund,752022.0,511453.0,2029-06-16
656,393,Emergency Fund,842061.0,35730.0,2028-05-24
657,172,Car Purchase,965872.0,233966.0,2028-08-09
658,435,Vacation,162447.0,151531.0,2027-12-20
659,240,House Down Payment,570695.0,389380.0,2028-09-23
660,70,Emergency Fund,244244.0,196968.0,2029-05-17
661,389,Vacation,433756.0,206950.0,2028-04-02
662,201,Emergency Fund,190624.0,21610.0,2027-09-30
663,385,Car Purchase,635707.0,502267.0,2028-06-01
664,259,House Down Payment,165226.0,158876.0,2028-06-28
665,257,House Down Payment,978940.0,426356.0,2028-05-19
666,263,House Down Payment,677106.0,514677.0,2028-12-15
667,202,Car Purchase,87807.0,48905.0,2028-11-28
668,222,Emergency Fund,415609.0,25640.0,2027-08-01
669,476,Emergency Fund,226759.0,164869.0,2028-11-16
670,60,House Down Payment,595094.0,367641.0,2027-01-16
671,499,Emergency Fund,240062.0,80695.0,2026-11-29
672,174,Vacation,267361.0,243776.0,2027-01-03
673,407,Car Purchase,775881.0,136665.0,2028-02-23
674,80,Vacation,809665.0,778637.0,2026-12-25
675,146,Car Purchase,77463.0,17341.0,2029-02-10
676,486,Vacation,861574.0,337754.0,2028-04-23
677,378,Car Purchase,135155.0,99033.0,2027-02-14
678,222,Vacation,426243.0,254946.0,2027-10-27
679,317,Emergency Fund,114146.0,28441.0,2027-01-03
680,122,Vacation,77782.0,36029.0,2029-07-12
681,297,Emergency Fund,92072.0,10518.0,2026-07-28
682,433,Vacation,67328.0,53438.0,2028-10-13
683,484,Vacation,270553.0,53400.0,2029-02-14
684,311,Car Purchase,485396.0,209069.0,2026-09-18
685,410,Emergency Fund,773701.0,84925.0,2028-07-05
686,373,House Down Payment,56801.0,43072.0,2028-08-06
687,489,Emergency Fund,635714.0,195885.0,2027-09-20
688,329,Emergency Fund,771393.0,342354.0,2027-05-29
689,81,House Down Payment,805898.0,137756.0,2027-07-25
690,276,Vacation,515077.0,248562.0,2029-01-21
691,176,Vacation,877942.0,220960.0,2028-01-04
692,315,Car Purchase,62310.0,47061.0,2027-09-09
693,347,Emergency Fund,583219.0,12339.0,2028-11-01
694,248,Emergency Fund,633407.0,441308.0,2028-05-16
695,245,Car Purchase,966750.0,191442.0,2027-02-02
696,435,House Down Payment,879086.0,535082.0,2028-08-24
697,67,House Down Payment,647785.0,573924.0,2029-06-22
698,495,House Down Payment,811576.0,409138.0,2027-06-30
699,80,Vacation,771626.0,440433.0,2026-11-07
700,211,Vacation,129074.0,119763.0,2027-02-15
701,15,Car Purchase,792328.0,652668.0,2027-09-29
702,481,Vacation,879453.0,376636.0,2029-05-15
703,7,House Down Payment,676341.0,429493.0,2027-09-16
704,487,Vacation,175472.0,47989.0,2026-10-03
705,296,Vacation,252810.0,68680.0,2029-04-11
706,442,Car Purchase,578379.0,459215.0,2029-03-15
707,174,Emergency Fund,201082.0,103649.0,2027-02-04
708,452,Car Purchase,463513.0,203317.0,2026-12-13
709,400,Emergency Fund,788350.0,704652.0,2028-02-18
710,146,Car Purchase,150582.0,79859.0,2027-04-10
711,76,Emergency Fund,748470.0,742622.0,2028-01-02
712,439,Emergency Fund,929397.0,686856.0,2028-01-27
713,52,Car Purchase,119951.0,39504.0,2026-08-31
714,474,Emergency Fund,434759.0,205806.0,2027-06-04
715,206,House Down Payment,578739.0,516867.0,2028-11-08
716,219,Car Purchase,946982.0,548731.0,2027-12-09
717,333,Emergency Fund,862932.0,455727.0,2027-03-03
718,478,House Down Payment,894310.0,714912.0,2028-02-25
719,160,Car Purchase,453969.0,291243.0,2028-05-20
720,178,House Down Payment,169631.0,57959.0,2029-01-15
721,266,Emergency Fund,467317.0,344673.0,2028-11-05
722,489,Car Purchase,499187.0,211142.0,2029-05-07
723,285,Vacation,415983.0,365742.0,2029-04-27
724,280,Vacation,961223.0,404201.0,2026-09-04
725,185,House Down Payment,612214.0,605877.0,2027-12-16
726,341,Emergency Fund,645836.0,464767.0,2026-10-17
727,19,Car Purchase,827795.0,268712.0,2027-12-01
728,133,Car Purchase,564026.0,470559.0,2027-06-07
729,135,Vacation,64440.0,37349.0,2028-12-05
730,263,Car Purchase,734473.0,232312.0,2027-06-25
731,93,Emergency Fund,454042.0,67636.0,2028-12-05
732,146,House Down Payment,52870.0,29121.0,2027-08-24
733,38,Emergency Fund,391218.0,349090.0,2028-01-15
734,408,Vacation,617901.0,74171.0,2029-04-18
735,353,Emergency Fund,208279.0,157571.0,2027-02-25
736,356,Emergency Fund,362862.0,19591.0,2028-12-02
737,230,House Down Payment,403099.0,306307.0,2029-04-12
738,286,Vacation,570466.0,66505.0,2028-02-24
739,438,House Down Payment,365610.0,196178.0,2027-11-02
740,398,Emergency Fund,657044.0,321833.0,2027-02-22
741,106,House Down Payment,888427.0,584303.0,2028-09-30
742,473,Car Purchase,530367.0,280052.0,2028-08-26
743,440,Emergency Fund,145667.0,93679.0,2029-04-21
744,259,Vacation,888927.0,268567.0,2026-11-10
745,214,Car Purchase,272483.0,267204.0,2028-11-28
746,37,House Down Payment,412188.0,70271.0,2027-06-12
747,97,Vacation,514862.0,378996.0,2027-06-04
748,452,Emergency Fund,704517.0,494078.0,2026-09-26
749,404,Vacation,473577.0,202878.0,2027-09-04
750,341,Vacation,427827.0,325169.0,2026-12-27
751,200,Car Purchase,263107.0,243233.0,2027-11-06
752,363,Vacation,445906.0,107429.0,2029-05-18
753,317,House Down Payment,484078.0,138251.0,2029-05-25
754,409,House Down Payment,466928.0,229967.0,2027-02-10
755,118,Car Purchase,109935.0,48585.0,2027-06-18
756,144,Car Purchase,118546.0,48323.0,2027-05-18
757,83,Emergency Fund,376299.0,88972.0,2027-08-27
758,278,Emergency Fund,940873.0,448202.0,2028-11-11
759,430,Vacation,143671.0,59900.0,2028-01-05
760,198,Car Purchase,476863.0,330240.0,2027-05-14
761,53,Emergency Fund,172205.0,149539.0,2026-08-30
762,55,Emergency Fund,252829.0,226582.0,2028-03-08
763,228,House Down Payment,855906.0,618759.0,2026-08-16
764,32,House Down Payment,880146.0,562774.0,2027-05-22
765,231,Vacation,729219.0,323907.0,2028-11-16
766,25,Emergency Fund,848514.0,350113.0,2027-02-19
767,44,House Down Payment,576990.0,153167.0,2026-12-10
768,95,House Down Payment,240720.0,25880.0,2029-05-26
769,328,Vacation,154619.0,142016.0,2029-02-10
770,122,Vacation,325091.0,167957.0,2027-03-11
771,334,House Down Payment,969687.0,404882.0,2027-11-25
772,283,Vacation,663985.0,645104.0,2026-10-23
773,455,House Down Payment,417863.0,386577.0,2026-12-23
774,381,Car Purchase,546919.0,256676.0,2027-09-13
775,86,Car Purchase,236101.0,161787.0,2027-01-26
776,165,House Down Payment,324281.0,315079.0,2028-08-01
777,245,Car Purchase,415451.0,396657.0,2028-02-27
778,71,Vacation,296915.0,173866.0,2026-07-19
779,22,Emergency Fund,719092.0,88541.0,2028-04-08
780,384,Car Purchase,633423.0,436871.0,2027-06-01
781,12,Emergency Fund,334439.0,300705.0,2026-10-08
782,40,Emergency Fund,176006.0,88730.0,2027-09-03
783,251,Vacation,591912.0,524616.0,2029-07-09
784,304,House Down Payment,435693.0,59527.0,2027-01-19
785,148,Vacation,766246.0,750621.0,2029-05-23
786,267,Car Purchase,426290.0,230418.0,2026-08-14
787,3,House Down Payment,828787.0,210392.0,2027-03-21
788,338,Car Purchase,145302.0,103512.0,2026-10-06
789,65,House Down Payment,411080.0,258438.0,2029-03-27
790,347,Vacation,831771.0,118360.0,2029-06-24
791,147,Vacation,878488.0,408967.0,2029-06-01
792,354,House Down Payment,909737.0,742551.0,2026-11-14
793,384,House Down Payment,70342.0,40904.0,2029-07-03
794,335,Car Purchase,261766.0,153253.0,2028-11-22
795,253,Vacation,715612.0,342053.0,2027-10-21
796,441,Emergency Fund,167764.0,113738.0,2027-07-15
797,380,House Down Payment,529246.0,494669.0,2028-09-16
798,384,House Down Payment,593682.0,174503.0,2026-07-18
799,202,Car Purchase,954453.0,541886.0,2026-07-19
800,260,House Down Payment,773438.0,183881.0,2026-09-16
801,455,Vacation,79739.0,26573.0,2029-02-25
802,338,House Down Payment,150396.0,119395.0,2028-07-04
803,123,Emergency Fund,703887.0,266742.0,2028-07-24
804,288,Vacation,365158.0,344097.0,2027-11-30
805,63,Emergency Fund,450264.0,223141.0,2027-08-30
806,349,Emergency Fund,824699.0,374926.0,2028-08-24
807,247,Vacation,609091.0,378810.0,2028-05-06
808,23,Emergency Fund,225250.0,62807.0,2026-11-05
809,281,Emergency Fund,440337.0,408431.0,2029-02-27
810,149,Emergency Fund,943018.0,521790.0,2029-04-19
811,367,Emergency Fund,437022.0,405888.0,2027-04-29
812,13,Car Purchase,653225.0,439898.0,2028-03-30
813,359,Emergency Fund,718210.0,662754.0,2027-01-02
814,56,Emergency Fund,919515.0,586984.0,2029-04-16
815,307,Emergency Fund,716214.0,626520.0,2029-03-17
816,290,Emergency Fund,742931.0,233887.0,2027-11-11
817,77,Car Purchase,445210.0,302154.0,2026-12-23
818,193,Vacation,410440.0,86320.0,2028-10-05
819,31,House Down Payment,224608.0,108741.0,2028-02-20
820,243,Car Purchase,468399.0,33443.0,2026-10-11
821,417,House Down Payment,491328.0,53605.0,2029-04-16
822,386,Vacation,356586.0,132247.0,2028-03-01
823,125,Car Purchase,314757.0,183337.0,2027-12-04
824,70,Vacation,364102.0,20281.0,2028-10-06
825,167,Car Purchase,431203.0,144945.0,2026-09-22
826,80,Car Purchase,498606.0,495532.0,2029-02-04
827,218,Car Purchase,473142.0,321162.0,2029-05-30
828,290,House Down Payment,677814.0,10433.0,2028-09-13
829,148,Car Purchase,515151.0,339844.0,2027-03-03
830,100,Vacation,859497.0,683573.0,2027-11-21
831,29,Vacation,640386.0,80989.0,2027-04-14
832,144,Car Purchase,447188.0,25792.0,2026-12-20
833,382,Vacation,240149.0,48758.0,2029-01-20
834,130,Car Purchase,893742.0,590098.0,2029-05-24
835,144,Car Purchase,566353.0,227561.0,2028-11-29
836,376,House Down Payment,459656.0,277449.0,2029-04-23
837,150,Car Purchase,840234.0,204613.0,2028-10-12
838,432,Vacation,659779.0,646090.0,2028-07-21
839,233,Emergency Fund,765759.0,44119.0,2029-05-07
840,417,Car Purchase,657588.0,481191.0,2029-03-19
841,174,Vacation,434241.0,144769.0,2028-04-03
842,102,Vacation,113272.0,92433.0,2026-09-05
843,388,Emergency Fund,619027.0,564682.0,2028-10-22
844,196,Car Purchase,839130.0,58373.0,2027-09-11
845,125,House Down Payment,404618.0,239969.0,2027-06-12
846,9,Car Purchase,584196.0,400505.0,2028-11-03
847,254,Vacation,350177.0,34396.0,2029-02-19
848,314,Car Purchase,146828.0,128924.0,2029-06-20
849,396,House Down Payment,435299.0,352462.0,2026-10-08
850,79,Vacation,449591.0,407306.0,2027-08-30
851,181,Car Purchase,556808.0,184486.0,2027-08-13
852,322,Vacation,84319.0,71786.0,2026-08-10
853,318,Vacation,819877.0,150009.0,2028-11-09
854,191,Car Purchase,479324.0,174408.0,2026-07-29
855,341,Emergency Fund,266418.0,104751.0,2027-02-14
856,480,Vacation,860477.0,434608.0,2028-02-12
857,115,Vacation,568851.0,118713.0,2027-08-02
858,100,Emergency Fund,75056.0,39962.0,2029-07-08
859,194,Emergency Fund,401824.0,72521.0,2028-01-17
860,481,House Down Payment,124757.0,82960.0,2029-01-05
861,304,Emergency Fund,983364.0,125510.0,2028-05-11
862,358,Emergency Fund,402381.0,101774.0,2026-07-31
863,58,House Down Payment,570159.0,198239.0,2028-08-17
864,184,Vacation,909851.0,342146.0,2027-06-11
865,355,Emergency Fund,459394.0,316661.0,2027-03-31
866,248,Vacation,565792.0,394842.0,2028-07-31
867,112,Vacation,177997.0,35061.0,2027-10-03
868,83,House Down Payment,505492.0,141841.0,2029-07-10
869,464,Emergency Fund,519912.0,226330.0,2027-09-16
870,108,Vacation,315877.0,66370.0,2028-05-13
871,76,House Down Payment,128927.0,80337.0,2027-09-22
872,108,Vacation,365476.0,73549.0,2028-06-30
873,299,Emergency Fund,327322.0,68084.0,2027-06-08
874,405,Car Purchase,336087.0,141696.0,2026-10-07
875,238,Emergency Fund,98925.0,18481.0,2028-11-17
876,248,Emergency Fund,855410.0,275534.0,2028-08-30
877,419,Vacation,703746.0,676521.0,2028-05-15
878,294,Vacation,536674.0,390058.0,2027-01-14
879,397,Vacation,421910.0,57852.0,2027-02-10
880,7,House Down Payment,433374.0,416198.0,2028-09-22
881,264,Vacation,598555.0,439031.0,2029-01-30
882,486,Car Purchase,138514.0,41725.0,2029-05-08
883,190,Vacation,296701.0,57971.0,2027-07-24
884,422,Emergency Fund,733335.0,539478.0,2026-11-25
885,500,Emergency Fund,407619.0,239539.0,2028-11-26
886,204,Car Purchase,209816.0,131579.0,2028-12-21
887,458,House Down Payment,620817.0,194142.0,2029-02-20
888,268,Car Purchase,411930.0,222609.0,2027-02-13
889,116,Vacation,547973.0,217062.0,2028-07-15
890,460,Emergency Fund,920249.0,350445.0,2028-06-22
891,422,House Down Payment,469391.0,173336.0,2026-12-08
892,267,Vacation,865705.0,709810.0,2028-07-21
893,242,Emergency Fund,860796.0,701542.0,2026-08-02
894,71,House Down Payment,829094.0,728162.0,2027-03-24
895,334,House Down Payment,527191.0,282618.0,2027-12-07
896,182,Car Purchase,894259.0,569573.0,2028-04-24
897,279,Car Purchase,818881.0,773610.0,2027-01-11
898,315,Emergency Fund,69621.0,47109.0,2026-10-01
899,405,Car Purchase,730872.0,345833.0,2026-07-20
900,452,Emergency Fund,604329.0,264131.0,2028-02-28
901,214,Vacation,965955.0,251725.0,2028-06-29
902,357,Car Purchase,302647.0,150318.0,2027-02-05
903,411,Emergency Fund,682378.0,84282.0,2027-04-25
904,429,House Down Payment,268180.0,35490.0,2027-08-25
905,39,Vacation,543016.0,105795.0,2028-12-26
906,69,Car Purchase,810792.0,237865.0,2027-06-28
907,353,House Down Payment,504113.0,410252.0,2028-05-12
908,417,Vacation,765879.0,617033.0,2026-08-20
909,413,Emergency Fund,708529.0,550548.0,2028-08-08
910,131,Emergency Fund,909577.0,904395.0,2026-12-11
911,42,Car Purchase,756246.0,471930.0,2027-02-02
912,74,House Down Payment,194862.0,42016.0,2028-12-17
913,57,Emergency Fund,941942.0,647523.0,2027-05-09
914,99,Emergency Fund,266370.0,140890.0,2028-03-09
915,19,Car Purchase,874123.0,841213.0,2029-02-02
916,111,Vacation,901956.0,443675.0,2027-08-21
917,248,Vacation,340874.0,261168.0,2027-11-30
918,338,Emergency Fund,273515.0,60386.0,2028-10-13
919,220,House Down Payment,683490.0,541487.0,2028-08-20
920,147,House Down Payment,257934.0,59439.0,2028-07-01
921,146,House Down Payment,359416.0,231934.0,2027-09-05
922,161,Emergency Fund,295288.0,164517.0,2028-03-23
923,164,Emergency Fund,468366.0,145831.0,2029-06-01
924,427,Vacation,805328.0,212303.0,2026-09-29
925,161,Car Purchase,902419.0,367105.0,2029-06-19
926,28,House Down Payment,785558.0,104306.0,2028-09-05
927,171,Car Purchase,435185.0,232599.0,2029-05-02
928,333,Vacation,111198.0,39973.0,2027-11-21
929,253,Car Purchase,321100.0,69450.0,2028-05-22
930,135,House Down Payment,70172.0,70052.0,2028-06-12
931,28,Emergency Fund,892648.0,494981.0,2027-01-10
932,367,Vacation,791242.0,304172.0,2029-02-02
933,406,Car Purchase,930269.0,339696.0,2027-11-08
934,221,Vacation,715080.0,303280.0,2028-04-25
935,339,House Down Payment,247541.0,111778.0,2029-04-07
936,72,Vacation,82188.0,17798.0,2026-08-22
937,448,Car Purchase,661850.0,56138.0,2028-12-07
938,422,Emergency Fund,487845.0,462578.0,2026-12-25
939,388,House Down Payment,441241.0,293782.0,2027-03-15
940,298,Emergency Fund,438718.0,308572.0,2028-12-16
941,332,Vacation,198687.0,25148.0,2027-02-11
942,482,House Down Payment,75518.0,48287.0,2029-03-20
943,255,House Down Payment,332492.0,241019.0,2027-09-27
944,274,Emergency Fund,366450.0,289088.0,2026-09-03
945,310,House Down Payment,415014.0,296787.0,2027-03-04
946,290,Car Purchase,700810.0,354105.0,2027-12-31
947,294,Emergency Fund,151066.0,122406.0,2028-12-07
948,450,Car Purchase,889583.0,713254.0,2027-08-31
949,39,Vacation,273770.0,25017.0,2028-10-15
950,492,Vacation,706295.0,518429.0,2027-12-04
951,191,House Down Payment,502790.0,125063.0,2028-12-16
952,75,Emergency Fund,436483.0,66206.0,2027-05-21
953,310,House Down Payment,794492.0,197837.0,2026-09-21
954,226,House Down Payment,205022.0,108332.0,2028-02-05
955,340,House Down Payment,387672.0,325438.0,2026-11-07
956,160,Car Purchase,645229.0,172785.0,2027-07-30
957,214,Car Purchase,88602.0,19956.0,2026-11-07
958,372,Car Purchase,423102.0,316793.0,2026-12-02
959,478,Car Purchase,764342.0,586927.0,2028-11-28
960,84,House Down Payment,468038.0,447227.0,2027-12-10
961,232,House Down Payment,416554.0,34903.0,2028-07-15
962,310,Vacation,722407.0,667306.0,2027-06-08
963,452,House Down Payment,86095.0,67807.0,2029-02-02
964,161,Car Purchase,660436.0,474281.0,2026-08-12
965,102,Vacation,254825.0,235124.0,2028-08-04
966,232,House Down Payment,735486.0,222943.0,2027-03-24
967,44,Vacation,391295.0,285980.0,2029-02-19
968,25,Emergency Fund,210061.0,88516.0,2028-03-30
969,399,Vacation,146776.0,60445.0,2027-09-08
970,336,Emergency Fund,632143.0,156176.0,2027-03-04
971,104,Emergency Fund,828077.0,666652.0,2026-12-06
972,62,Vacation,952283.0,756295.0,2028-10-11
973,440,Vacation,688890.0,289601.0,2029-04-13
974,341,Vacation,795365.0,672460.0,2027-02-21
975,253,Emergency Fund,880445.0,698793.0,2028-06-26
976,26,Emergency Fund,901997.0,203930.0,2027-07-21
977,229,House Down Payment,884360.0,586647.0,2028-07-15
978,231,Car Purchase,422424.0,314005.0,2028-07-04
979,74,Vacation,914998.0,815696.0,2029-02-17
980,314,Vacation,396124.0,311997.0,2027-05-16
981,166,Car Purchase,951473.0,268079.0,2028-12-23
982,152,Emergency Fund,103561.0,15745.0,2029-01-03
983,259,Vacation,893683.0,415694.0,2027-05-09
984,320,House Down Payment,462167.0,393826.0,2028-04-06
985,189,Emergency Fund,407852.0,187742.0,2029-04-14
986,209,Emergency Fund,957523.0,704934.0,2028-07-19
987,440,Vacation,647951.0,638382.0,2027-10-27
988,181,Vacation,814006.0,640495.0,2027-03-12
989,130,Car Purchase,677961.0,660072.0,2028-01-20
990,481,House Down Payment,393723.0,249390.0,2027-11-13
991,106,Vacation,409329.0,297165.0,2027-01-06
992,472,Car Purchase,746266.0,148016.0,2029-06-08
993,497,House Down Payment,114297.0,100839.0,2027-04-11
994,444,Car Purchase,180997.0,114010.0,2028-04-21
995,288,House Down Payment,472859.0,73067.0,2028-09-13
996,314,Car Purchase,646525.0,62308.0,2029-03-12
997,446,Emergency Fund,317369.0,243342.0,2028-10-12
998,157,Vacation,953277.0,435118.0,2027-04-03
999,497,Emergency Fund,480104.0,225951.0,2028-07-16
1000,359,Car Purchase,232854.0,212726.0,2028-01-01
1001,497,Car Purchase,282918.0,169382.0,2027-12-25
1002,129,Vacation,580583.0,265386.0,2028-11-05
1003,424,Emergency Fund,889778.0,760497.0,2029-07-14
1004,307,Car Purchase,457514.0,47010.0,2027-08-31
1005,302,Vacation,249127.0,53925.0,2027-07-02
1006,330,Vacation,857527.0,631111.0,2027-05-05
1007,7,Emergency Fund,522918.0,16338.0,2027-03-28
