investment_id,user_id,investment_type,amount,purchase_date,current_value,profit,roi,profit_status
501,491,Mutual Funds,240695.0,2025-10-18,196527.19,-44167.81,-18.350115291136085,Loss
502,178,Cryptocurrency,211952.0,2026-06-07,216415.21,4463.209999999992,2.105764512719857,Profit
503,137,Fixed Deposits,97381.0,2025-08-25,138724.39,41343.390000000014,42.45529415389041,Profit
504,199,Gold,221846.0,2024-08-27,238037.45,16191.450000000012,7.298508875526272,Profit
505,388,Stocks,242367.0,2024-08-21,257489.94,15122.940000000002,6.2396860958793905,Profit
506,456,Stocks,360384.0,2024-12-08,488416.04,128032.03999999998,35.52656055762741,Profit
507,256,Stocks,325609.0,2026-02-09,464506.13,138897.13,42.657644598275844,Profit
508,97,Fixed Deposits,185275.0,2024-11-12,166536.69,-18738.309999999998,-10.11378221562542,Loss
509,110,Stocks,221380.0,2026-07-16,323227.76,101847.76000000001,46.00585418737014,Profit
510,336,Gold,444138.0,2024-11-14,444319.16,181.1599999999744,0.04078912410106192,Profit
511,66,Stocks,138098.0,2024-10-08,134380.64,-3717.359999999986,-2.6918275427594796,Loss
512,413,Cryptocurrency,285555.0,2024-08-02,229831.62,-55723.380000000005,-19.51406208961496,Loss
513,341,Fixed Deposits,194527.0,2024-08-27,179737.45,-14789.549999999988,-7.602826342872706,Loss
514,149,Fixed Deposits,150031.0,2026-02-10,219228.66,69197.66,46.12224140344329,Profit
515,61,Fixed Deposits,164268.0,2025-08-23,211655.79,47387.79000000001,28.847852290159988,Profit
516,91,Cryptocurrency,119243.0,2025-10-23,189721.73,70478.73000000001,59.10512986087234,Profit
517,148,Fixed Deposits,165876.0,2026-03-24,245103.67,79227.67000000001,47.763190576092995,Profit
518,133,Fixed Deposits,92100.0,2025-02-15,146289.06,54189.06,58.8371986970684,Profit
519,451,Stocks,375783.0,2025-03-30,302093.3,-73689.70000000001,-19.609641734724566,Loss
520,149,Stocks,354453.0,2025-07-03,442490.06,88037.06,24.837442481795893,Profit
521,93,Cryptocurrency,138921.0,2026-05-11,136533.06,-2387.9400000000023,-1.7189193858379959,Loss
522,279,Cryptocurrency,407451.0,2026-07-05,463384.06,55933.06,13.72755496980005,Profit
523,305,Stocks,276131.0,2026-04-07,292276.32,16145.320000000007,5.846978426906072,Profit
524,373,Stocks,230839.0,2025-02-05,241275.74,10436.73999999999,4.521220417693713,Profit
525,243,Gold,355261.0,2025-06-07,332782.31,-22478.690000000002,-6.327373395897665,Loss
526,218,Fixed Deposits,47596.0,2025-11-20,38465.16,-9130.839999999997,-19.184049079754594,Loss
527,491,Stocks,181474.0,2026-05-06,175417.76,-6056.239999999991,-3.3372494131390673,Loss
528,185,Stocks,439044.0,2025-11-04,552370.05,113326.05000000005,25.812002897203932,Profit
529,375,Gold,85914.0,2024-10-21,72728.16,-13185.839999999997,-15.347719812836088,Loss
530,1,Gold,464097.0,2026-01-08,581616.66,117519.66000000003,25.322219277435543,Profit
531,60,Mutual Funds,426100.0,2025-06-30,551903.13,125803.13,29.524320582023,Profit
532,85,Stocks,485352.0,2026-01-12,641877.78,156525.78000000003,32.24995055135243,Profit
533,10,Gold,151612.0,2026-05-28,160310.61,8698.609999999986,5.737415244175914,Profit
534,26,Cryptocurrency,56190.0,2025-05-20,66437.93,10247.929999999993,18.23799608471257,Profit
535,139,Mutual Funds,135549.0,2025-02-21,185665.06,50116.06,36.97265195611919,Profit
536,280,Stocks,94643.0,2025-08-27,120401.15,25758.149999999994,27.216117409634094,Profit
537,187,Fixed Deposits,24176.0,2025-12-27,23530.53,-645.4700000000012,-2.66987921906023,Loss
538,257,Stocks,181199.0,2026-02-10,162376.41,-18822.589999999997,-10.387800153422479,Loss
539,247,Stocks,250542.0,2024-09-28,295636.87,45094.869999999995,17.9989263277215,Profit
540,427,Mutual Funds,336679.0,2024-09-25,411157.87,74478.87,22.121626237454667,Profit
541,44,Stocks,216234.0,2024-08-05,307902.9,91668.90000000002,42.39337939454481,Profit
542,206,Cryptocurrency,279270.0,2024-09-02,382987.11,103717.10999999999,37.1386507680739,Profit
543,114,Cryptocurrency,196586.0,2024-12-21,304780.52,108194.52000000002,55.0367371023369,Profit
544,250,Mutual Funds,80914.0,2026-04-27,104954.92,24040.92,29.71169389722421,Profit
545,83,Mutual Funds,332128.0,2024-10-09,397172.46,65044.46000000002,19.584154301955877,Profit
546,351,Mutual Funds,404529.0,2024-09-16,570765.69,166236.68999999994,41.09388696484058,Profit
547,74,Cryptocurrency,222834.0,2024-08-14,344241.45,121407.45000000001,54.483359810441854,Profit
548,171,Mutual Funds,252203.0,2026-02-18,293379.92,41176.919999999984,16.326895397754974,Profit
549,74,Fixed Deposits,439271.0,2024-08-09,594286.4,155015.40000000002,35.28924058269269,Profit
550,194,Gold,168168.0,2025-10-07,171838.74,3670.7399999999907,2.18278150421007,Profit
551,367,Gold,165228.0,2024-07-22,250186.86,84958.85999999999,51.41916624300965,Profit
552,484,Fixed Deposits,193214.0,2026-04-01,274554.08,81340.08000000002,42.09844007163043,Profit
553,246,Gold,310623.0,2025-11-05,455397.04,144774.03999999998,46.60763691033825,Profit
554,28,Fixed Deposits,149563.0,2026-01-02,192096.02,42533.01999999999,28.43819661279861,Profit
555,3,Gold,202886.0,2024-10-04,216664.18,13778.179999999993,6.791094506274456,Profit
556,418,Stocks,328641.0,2025-10-24,464745.16,136104.15999999997,41.41423620303005,Profit
557,427,Mutual Funds,78506.0,2025-12-08,78689.86,183.86000000000058,0.23419865997503447,Profit
558,268,Cryptocurrency,237034.0,2024-08-26,191581.6,-45452.399999999994,-19.175476935798237,Loss
559,367,Cryptocurrency,421804.0,2025-08-22,372202.57,-49601.42999999999,-11.75935505590274,Loss
560,117,Gold,64143.0,2024-12-04,57658.31,-6484.690000000002,-10.10973917652745,Loss
561,478,Gold,155284.0,2025-07-23,200198.59,44914.59,28.924158316375152,Profit
562,366,Gold,434498.0,2025-08-16,564726.61,130228.60999999999,29.972200102186886,Profit
563,323,Gold,441246.0,2025-07-31,690417.11,249171.11,56.46988527941329,Profit
564,185,Cryptocurrency,282245.0,2026-03-23,449552.13,167307.13,59.277269747914055,Profit
565,78,Stocks,277425.0,2026-05-01,258576.96,-18848.040000000008,-6.7939226818058955,Loss
566,84,Gold,279721.0,2025-12-19,306736.23,27015.22999999998,9.657919855856365,Profit
567,82,Stocks,426380.0,2025-05-05,612066.34,185686.33999999997,43.549495754960354,Profit
568,305,Cryptocurrency,299517.0,2026-02-17,473683.09,174166.09000000003,58.148983196279346,Profit
569,193,Mutual Funds,355288.0,2025-05-26,374840.29,19552.28999999998,5.503222737610046,Profit
570,401,Fixed Deposits,317723.0,2026-04-12,416678.97,98955.96999999997,31.145359322428646,Profit
571,318,Fixed Deposits,139938.0,2024-12-08,135528.96,-4409.040000000008,-3.150709599965705,Loss
572,453,Mutual Funds,244401.0,2025-03-18,353675.04,109274.03999999998,44.71096272110179,Profit
573,458,Fixed Deposits,230602.0,2026-05-18,329116.79,98514.78999999998,42.720700601035546,Profit
574,290,Cryptocurrency,188760.0,2026-07-16,248238.04,59478.04000000001,31.509874973511344,Profit
575,342,Cryptocurrency,437840.0,2025-09-26,530845.23,93005.22999999998,21.24183034898593,Profit
576,33,Gold,157124.0,2025-05-21,199400.51,42276.51000000001,26.906462411853067,Profit
577,173,Fixed Deposits,490363.0,2026-01-15,557662.02,67299.02000000002,13.724326672281558,Profit
578,78,Gold,235734.0,2025-05-09,200208.93,-35525.07000000001,-15.069981419735806,Loss
579,428,Gold,17603.0,2025-07-28,15316.21,-2286.790000000001,-12.990910640231784,Loss
580,59,Fixed Deposits,366819.0,2024-09-05,355984.22,-10834.780000000028,-2.953712866563626,Loss
581,479,Fixed Deposits,237454.0,2025-11-01,296078.9,58624.90000000002,24.68895028089652,Profit
582,66,Fixed Deposits,24092.0,2025-06-15,29362.38,5270.380000000001,21.876058442636566,Profit
583,350,Stocks,387797.0,2025-02-16,387099.5,-697.5,-0.1798621443693479,Loss
584,222,Gold,59957.0,2024-11-07,91306.13,31349.130000000005,52.28602164884835,Profit
585,255,Cryptocurrency,392075.0,2025-05-07,435784.25,43709.25,11.148185933813684,Profit
586,11,Stocks,90319.0,2026-05-28,134581.45,44262.45000000001,49.006798126640035,Profit
587,91,Gold,212063.0,2024-10-04,178012.22,-34050.78,-16.05691704823567,Loss
588,148,Mutual Funds,358732.0,2025-09-15,293491.1,-65240.90000000002,-18.186529219584543,Loss
589,304,Cryptocurrency,145022.0,2025-05-26,152401.64,7379.640000000014,5.088634827819237,Profit
590,197,Cryptocurrency,86685.0,2026-05-21,88425.08,1740.0800000000017,2.007359981542368,Profit
591,13,Gold,381307.0,2026-05-30,404657.65,23350.650000000023,6.1238450907012,Profit
592,498,Gold,288417.0,2026-04-09,431965.63,143548.63,49.77120974145075,Profit
593,20,Gold,131747.0,2024-12-13,165910.82,34163.82000000001,25.93138363681906,Profit
594,437,Cryptocurrency,419761.0,2026-02-09,458368.12,38607.119999999995,9.197405190096267,Profit
595,208,Gold,176092.0,2024-09-21,262765.83,86673.83000000002,49.22076528178453,Profit
596,394,Cryptocurrency,206471.0,2026-01-25,167166.33,-39304.67000000001,-19.036411893195663,Loss
597,279,Stocks,244305.0,2025-09-19,231800.09,-12504.910000000003,-5.1185649086183265,Loss
598,95,Mutual Funds,159057.0,2024-07-24,218290.68,59233.67999999999,37.24053641147513,Profit
599,129,Mutual Funds,229024.0,2025-01-04,343774.44,114750.44,50.104111359508174,Profit
600,64,Stocks,68189.0,2024-10-25,106164.3,37975.3,55.691240522664955,Profit
601,255,Gold,15136.0,2026-02-09,12660.09,-2475.91,-16.357756342494714,Loss
602,14,Cryptocurrency,114191.0,2025-10-17,118436.88,4245.880000000005,3.718226480195466,Profit
603,392,Mutual Funds,104544.0,2025-01-08,125664.44,21120.440000000002,20.20244107744108,Profit
604,360,Mutual Funds,74365.0,2025-10-06,87420.59,13055.589999999997,17.5560949371344,Profit
605,139,Stocks,238493.0,2025-06-11,286039.95,47546.95000000001,19.936413228061205,Profit
606,150,Fixed Deposits,227236.0,2025-01-01,271589.32,44353.32000000001,19.518615008185325,Profit
607,468,Cryptocurrency,281615.0,2025-01-04,306097.53,24482.530000000028,8.693617172380742,Profit
608,337,Gold,427806.0,2025-01-09,624829.88,197023.88,46.05449198935966,Profit
609,475,Fixed Deposits,90729.0,2025-01-01,85889.63,-4839.369999999995,-5.333873403211757,Loss
610,324,Gold,365474.0,2025-08-10,454301.0,88827.0,24.304601695332636,Profit
611,205,Mutual Funds,189336.0,2025-02-19,213951.25,24615.25,13.000829213673045,Profit
612,370,Fixed Deposits,192853.0,2024-08-25,297858.2,105005.20000000001,54.44831037111169,Profit
613,316,Fixed Deposits,221731.0,2026-04-05,246493.33,24762.329999999987,11.167734777726158,Profit
614,415,Cryptocurrency,497069.0,2026-03-09,444123.81,-52945.19,-10.65147695792737,Loss
615,482,Gold,331856.0,2025-01-06,426879.95,95023.95000000001,28.634091292608847,Profit
616,415,Cryptocurrency,206701.0,2024-10-27,217525.58,10824.579999999987,5.23683001049825,Profit
617,325,Cryptocurrency,344519.0,2026-07-16,487326.29,142807.28999999998,41.45120878674325,Profit
618,472,Fixed Deposits,485326.0,2025-03-09,618643.16,133317.16000000003,27.469610117735304,Profit
619,311,Fixed Deposits,57812.0,2025-01-21,80670.08,22858.08,39.53864249636754,Profit
620,255,Stocks,456914.0,2025-07-10,602600.54,145686.54000000004,31.884892999557913,Profit
621,362,Gold,401155.0,2026-06-19,450856.62,49701.619999999995,12.389629943538033,Profit
622,203,Mutual Funds,386118.0,2025-04-06,413822.64,27704.640000000014,7.175174428542573,Profit
623,460,Fixed Deposits,94546.0,2024-09-22,147801.56,53255.56,56.32767118651238,Profit
624,350,Gold,448291.0,2025-01-25,502694.7,54403.70000000001,12.13580018336304,Profit
625,63,Fixed Deposits,113536.0,2024-07-27,168827.8,55291.79999999999,48.69979565952649,Profit
626,29,Mutual Funds,343881.0,2024-12-10,359203.45,15322.450000000012,4.4557419572468415,Profit
627,225,Stocks,42047.0,2026-03-17,37783.92,-4263.080000000002,-10.13884462625158,Loss
628,200,Gold,111748.0,2024-10-28,170752.09,59004.09,52.801025521709555,Profit
629,118,Mutual Funds,101857.0,2026-06-18,161150.89,59293.890000000014,58.212876876405176,Profit
630,244,Stocks,121946.0,2025-05-08,122903.2,957.1999999999971,0.7849375953290777,Profit
631,212,Gold,120785.0,2026-01-16,156672.99,35887.98999999999,29.71229043341474,Profit
632,74,Mutual Funds,348336.0,2026-01-03,520829.86,172493.86,49.51938932524918,Profit
633,385,Cryptocurrency,140266.0,2026-04-15,203983.45,63717.45000000001,45.426154591989516,Profit
634,467,Cryptocurrency,227076.0,2025-10-03,346691.64,119615.64000000001,52.67647835966813,Profit
635,142,Gold,380571.0,2026-05-12,593163.05,212592.05000000005,55.86133730631079,Profit
636,73,Mutual Funds,492744.0,2026-05-09,575779.21,83035.20999999996,16.85159230756741,Profit
637,115,Stocks,35193.0,2026-06-07,38573.5,3380.5,9.605603387037196,Profit
638,197,Gold,32206.0,2025-07-07,25977.51,-6228.490000000002,-19.339533006272127,Loss
639,307,Mutual Funds,455082.0,2026-05-05,504899.12,49817.119999999995,10.946844744463634,Profit
640,218,Gold,451040.0,2025-01-27,373590.39,-77449.60999999999,-17.171339570769774,Loss
641,228,Gold,478730.0,2024-07-28,699000.22,220270.21999999997,46.01136757671338,Profit
642,431,Stocks,179635.0,2025-04-23,193313.56,13678.559999999998,7.61464079939878,Profit
643,395,Fixed Deposits,186086.0,2025-10-04,182305.79,-3780.209999999992,-2.031431703620902,Loss
644,427,Cryptocurrency,385320.0,2025-06-27,333537.22,-51782.78000000003,-13.438902730198285,Loss
645,312,Cryptocurrency,284809.0,2025-08-29,294264.25,9455.25,3.3198564652100178,Profit
646,242,Mutual Funds,481112.0,2025-06-11,659476.94,178364.93999999994,37.07347561482564,Profit
647,472,Mutual Funds,331294.0,2025-04-10,519009.74,187715.74,56.661376300204644,Profit
648,307,Gold,190237.0,2025-05-14,292530.93,102293.93,53.771837234607354,Profit
649,480,Cryptocurrency,128139.0,2025-04-24,165255.81,37116.81,28.96605248987428,Profit
650,415,Gold,143833.0,2025-08-16,118146.61,-25686.39,-17.858481711429228,Loss
651,267,Gold,372087.0,2025-04-08,386117.74,14030.73999999999,3.770822415187843,Profit
652,407,Mutual Funds,100511.0,2026-02-08,113502.84,12991.839999999997,12.925789217100611,Profit
653,48,Stocks,439548.0,2025-07-15,408592.82,-30955.179999999993,-7.042502752827903,Loss
654,99,Fixed Deposits,30693.0,2025-05-07,41910.76,11217.760000000002,36.548268334799474,Profit
655,416,Mutual Funds,266768.0,2024-09-08,257222.9,-9545.100000000006,-3.5780528399208325,Loss
656,119,Stocks,120635.0,2025-09-14,114311.59,-6323.4100000000035,-5.241770630414062,Loss
657,7,Fixed Deposits,34714.0,2025-01-03,42110.14,7396.139999999999,21.305928443855503,Profit
658,201,Mutual Funds,107356.0,2026-01-05,138135.59,30779.589999999997,28.670581988896753,Profit
659,405,Gold,466491.0,2025-11-03,584577.74,118086.73999999999,25.313830277540188,Profit
660,359,Mutual Funds,302848.0,2025-01-17,401040.29,98192.28999999998,32.42296135355029,Profit
661,338,Cryptocurrency,145648.0,2024-08-07,146638.61,990.609999999986,0.6801397890805133,Profit
662,39,Mutual Funds,319983.0,2024-10-18,468584.89,148601.89,46.440557779632044,Profit
663,442,Fixed Deposits,347347.0,2026-02-21,391472.48,44125.47999999998,12.703573083976538,Profit
664,104,Mutual Funds,79167.0,2025-08-05,80592.63,1425.6300000000047,1.8007882072075547,Profit
665,423,Cryptocurrency,317981.0,2025-05-05,323127.2,5146.200000000012,1.6183985835631725,Profit
666,224,Cryptocurrency,131517.0,2025-10-03,126735.07,-4781.929999999993,-3.635978618733694,Loss
667,112,Fixed Deposits,308013.0,2024-11-08,355941.37,47928.369999999995,15.560502316460667,Profit
668,235,Cryptocurrency,147651.0,2024-12-01,196754.6,49103.600000000006,33.256530602569576,Profit
669,105,Fixed Deposits,472672.0,2024-09-11,745004.8,272332.80000000005,57.615598131473845,Profit
670,258,Gold,309988.0,2026-01-31,377730.19,67742.19,21.85316528381744,Profit
671,139,Mutual Funds,397977.0,2025-08-09,531477.59,133500.58999999997,33.54480032765712,Profit
672,93,Fixed Deposits,369954.0,2024-10-30,417524.82,47570.82000000001,12.858577012277204,Profit
673,65,Cryptocurrency,129416.0,2026-04-05,170718.53,41302.53,31.914546887556405,Profit
674,199,Cryptocurrency,317624.0,2025-02-26,265435.34,-52188.659999999974,-16.430956099035328,Loss
675,399,Cryptocurrency,493825.0,2026-04-05,565824.29,71999.29000000004,14.57992001215006,Profit
676,496,Cryptocurrency,13501.0,2025-05-28,14843.59,1342.5900000000001,9.944374490778463,Profit
677,143,Mutual Funds,251031.0,2025-11-22,272134.29,21103.28999999998,8.406646987822212,Profit
678,61,Cryptocurrency,388505.0,2025-10-02,546563.14,158058.14,40.683682320690856,Profit
679,271,Mutual Funds,85202.0,2026-05-29,134553.66,49351.66,57.923123870331686,Profit
680,377,Gold,200854.0,2025-12-09,171277.89,-29576.109999999986,-14.725178487856844,Loss
681,148,Fixed Deposits,425805.0,2025-04-05,589388.99,163583.99,38.41758316600322,Profit
682,357,Mutual Funds,365439.0,2026-02-24,445801.98,80362.97999999998,21.990805579043283,Profit
683,403,Gold,465035.0,2025-05-03,716887.75,251852.75,54.1578053264808,Profit
684,482,Cryptocurrency,211299.0,2025-05-10,251127.22,39828.22,18.849223138774914,Profit
685,217,Fixed Deposits,285315.0,2026-02-20,378000.93,92685.93,32.48547394984491,Profit
686,221,Fixed Deposits,397927.0,2026-02-28,579227.33,181300.32999999996,45.56120343681126,Profit
687,397,Fixed Deposits,121582.0,2025-12-09,194167.81,72585.81,59.7011152966722,Profit
688,466,Mutual Funds,266724.0,2026-02-08,424923.28,158199.28000000003,59.311977924746195,Profit
689,268,Mutual Funds,143861.0,2025-11-08,126112.4,-17748.600000000006,-12.337325612918029,Loss
690,434,Stocks,32278.0,2026-06-11,38055.74,5777.739999999998,17.899931842121564,Profit
691,431,Mutual Funds,319438.0,2025-03-08,424029.85,104591.84999999998,32.74245706522079,Profit
692,121,Fixed Deposits,92540.0,2024-07-20,102069.72,9529.720000000001,10.297946833801602,Profit
693,477,Stocks,208733.0,2025-08-12,220383.84,11650.839999999997,5.581695275782937,Profit
694,259,Stocks,386849.0,2025-07-06,547281.55,160432.55000000005,41.4716207098894,Profit
695,336,Mutual Funds,114536.0,2025-05-31,143037.34,28501.339999999997,24.884176154222253,Profit
696,386,Mutual Funds,104459.0,2026-05-31,137154.95,32695.95000000001,31.30027091969099,Profit
697,324,Cryptocurrency,419693.0,2025-12-25,509919.04,90226.03999999998,21.498104566909618,Profit
698,8,Mutual Funds,483819.0,2026-05-14,419435.78,-64383.21999999997,-13.307294670114231,Loss
699,195,Gold,61762.0,2026-05-09,83439.86,21677.86,35.09902529063178,Profit
700,115,Cryptocurrency,83150.0,2025-10-02,122557.58,39407.58,47.39336139506916,Profit
701,140,Fixed Deposits,434217.0,2024-09-22,624625.29,190408.29000000004,43.850952403982355,Profit
702,365,Stocks,219936.0,2024-10-16,193069.38,-26866.619999999995,-12.215653644696637,Loss
703,490,Mutual Funds,330431.0,2026-03-21,327932.31,-2498.6900000000023,-0.7561911563987648,Loss
704,340,Gold,393734.0,2025-02-18,370178.87,-23555.130000000005,-5.982498336440338,Loss
705,118,Stocks,235443.0,2026-07-04,234804.47,-638.5299999999988,-0.2712036458930607,Loss
706,325,Stocks,109908.0,2025-01-22,155803.74,45895.73999999999,41.75832514466644,Profit
707,336,Stocks,422781.0,2025-02-02,622651.2,199870.19999999995,47.27511406614771,Profit
708,1,Fixed Deposits,455710.0,2025-11-12,423269.02,-32440.97999999998,-7.118777292576415,Loss
709,432,Fixed Deposits,243449.0,2025-11-01,389391.07,145942.07,59.94769746435599,Profit
710,91,Gold,398243.0,2024-11-12,355179.94,-43063.06,-10.813262254452683,Loss
711,383,Mutual Funds,364596.0,2025-10-27,346976.39,-17619.609999999986,-4.832639414584906,Loss
712,298,Gold,453998.0,2025-09-03,680477.13,226479.13,49.885490684980994,Profit
713,60,Fixed Deposits,464313.0,2025-08-16,438955.03,-25357.969999999972,-5.461395653363135,Loss
714,416,Gold,365420.0,2025-12-12,454429.75,89009.75,24.358204258113954,Profit
715,354,Fixed Deposits,274407.0,2025-01-31,377715.88,103308.88,37.648048336959334,Profit
716,363,Gold,50473.0,2025-03-15,64683.71,14210.71,28.155073009331723,Profit
717,208,Mutual Funds,79011.0,2025-11-14,119995.81,40984.81,51.87228360608016,Profit
718,451,Cryptocurrency,341015.0,2025-09-29,418289.06,77274.06,22.660017887776196,Profit
719,485,Gold,357694.0,2026-07-11,495595.91,137901.90999999997,38.553039749059245,Profit
720,383,Cryptocurrency,116100.0,2025-02-11,116854.78,754.7799999999988,0.6501119724375528,Profit
721,269,Mutual Funds,261580.0,2025-06-12,276205.05,14625.049999999988,5.591042893187548,Profit
722,368,Gold,136994.0,2025-02-09,122162.05,-14831.949999999997,-10.826715038614827,Loss
723,58,Stocks,405451.0,2026-05-09,330080.52,-75370.47999999998,-18.589294390690856,Loss
724,125,Cryptocurrency,497602.0,2024-10-03,555543.4,57941.40000000002,11.644125224577076,Profit
725,263,Gold,141856.0,2026-03-05,153248.29,11392.290000000008,8.03088343108505,Profit
726,273,Cryptocurrency,457336.0,2024-07-20,658026.14,200690.14,43.88242779925482,Profit
727,23,Fixed Deposits,98329.0,2025-07-20,157321.79,58992.79000000001,59.99531165780188,Profit
728,268,Cryptocurrency,418396.0,2025-08-06,430234.72,11838.719999999972,2.8295490396657645,Profit
729,338,Fixed Deposits,19722.0,2025-07-29,31340.14,11618.14,58.909542642734,Profit
730,317,Mutual Funds,321994.0,2024-07-20,340276.58,18282.580000000016,5.677925675633713,Profit
731,216,Mutual Funds,224195.0,2025-02-10,234184.22,9989.220000000001,4.455594460179755,Profit
732,431,Cryptocurrency,288639.0,2025-02-22,325239.66,36600.659999999974,12.680427800816929,Profit
733,207,Fixed Deposits,121938.0,2025-05-05,143470.6,21532.600000000006,17.658646197247787,Profit
734,261,Fixed Deposits,111559.0,2024-10-02,167895.72,56336.72,50.49948457766742,Profit
735,9,Stocks,114462.0,2024-11-03,91774.36,-22687.64,-19.82111093638063,Loss
736,156,Gold,439786.0,2024-07-30,368509.66,-71276.34000000003,-16.20705070193231,Loss
737,104,Stocks,237775.0,2026-04-29,347864.87,110089.87,46.30001892545474,Profit
738,307,Fixed Deposits,47646.0,2025-08-11,39022.22,-8623.779999999999,-18.09969357343743,Loss
739,181,Cryptocurrency,498683.0,2024-12-23,484899.68,-13783.320000000007,-2.763944229099449,Loss
740,422,Fixed Deposits,163479.0,2024-09-11,161536.56,-1942.4400000000023,-1.1881893087185524,Loss
741,92,Stocks,109542.0,2026-07-15,150257.02,40715.01999999999,37.16841029011702,Profit
742,450,Cryptocurrency,30751.0,2026-02-27,41211.97,10460.970000000001,34.01830834769601,Profit
743,189,Mutual Funds,257407.0,2025-04-15,242446.93,-14960.070000000007,-5.811834953983383,Loss
744,453,Gold,190591.0,2025-09-02,176034.59,-14556.410000000003,-7.637511739798838,Loss
745,30,Fixed Deposits,35723.0,2025-11-15,39037.7,3314.699999999997,9.27889594938834,Profit
746,161,Cryptocurrency,358189.0,2025-05-15,513270.12,155081.12,43.29589127527646,Profit
747,103,Mutual Funds,480841.0,2026-05-14,432388.08,-48452.919999999984,-10.076703109759771,Loss
748,300,Mutual Funds,437459.0,2025-10-28,686624.01,249165.01,56.95734000214877,Profit
749,245,Mutual Funds,201003.0,2026-01-04,256123.85,55120.850000000006,27.422899160709047,Profit
750,91,Cryptocurrency,128893.0,2025-12-08,151163.11,22270.109999999986,17.277982512626743,Profit
751,356,Fixed Deposits,306774.0,2024-10-04,466973.25,160199.25,52.220608656535425,Profit
752,368,Cryptocurrency,497615.0,2024-08-07,567087.03,69472.03000000003,13.96099996985622,Profit
753,349,Stocks,242317.0,2026-04-13,326194.81,83877.81,34.614909395543854,Profit
754,476,Stocks,309700.0,2026-06-03,256596.7,-53103.29999999999,-17.14669034549564,Loss
755,258,Gold,292977.0,2025-12-26,421800.91,128823.90999999997,43.97065639964911,Profit
756,117,Fixed Deposits,33932.0,2025-11-15,54100.46,20168.46,59.437875751503,Profit
757,145,Fixed Deposits,84250.0,2025-03-29,116356.94,32106.940000000002,38.10912759643917,Profit
758,456,Gold,370818.0,2025-01-26,310613.92,-60204.080000000016,-16.23547939959765,Loss
759,363,Fixed Deposits,431112.0,2025-10-22,623229.39,192117.39,44.56322023047375,Profit
760,231,Gold,401613.0,2026-02-04,605948.15,204335.15000000002,50.87861946699933,Profit
761,292,Mutual Funds,475511.0,2024-07-19,478200.11,2689.109999999986,0.5655200405458519,Profit
762,62,Gold,113537.0,2025-02-16,114286.56,749.5599999999977,0.6601900701973785,Profit
763,23,Mutual Funds,241120.0,2024-11-05,330924.6,89804.59999999998,37.24477438619773,Profit
764,273,Fixed Deposits,65622.0,2025-03-02,79241.29,13619.289999999994,20.75415257078418,Profit
765,152,Fixed Deposits,132932.0,2026-07-05,122834.78,-10097.220000000001,-7.59577829266091,Loss
766,261,Stocks,218801.0,2026-04-07,256680.98,37879.98000000001,17.312525993939705,Profit
767,410,Stocks,14704.0,2025-01-29,19051.73,4347.73,29.56834874863982,Profit
768,57,Mutual Funds,433001.0,2025-10-15,383726.02,-49274.97999999998,-11.379876720838977,Loss
769,37,Gold,18852.0,2026-04-23,18728.73,-123.27000000000044,-0.6538828771483155,Loss
770,469,Stocks,245663.0,2026-03-26,276850.07,31187.070000000007,12.695061934438645,Profit
771,161,Gold,269199.0,2024-07-28,267995.42,-1203.5800000000163,-0.4470967574173813,Loss
772,26,Mutual Funds,379647.0,2024-12-27,517825.33,138178.33000000002,36.39652888077609,Profit
773,135,Fixed Deposits,177721.0,2026-04-30,283580.61,105859.60999999999,59.56505421418965,Profit
774,359,Gold,75106.0,2025-06-25,80935.18,5829.179999999993,7.761270737357859,Profit
775,73,Fixed Deposits,463831.0,2025-07-07,569531.79,105700.79000000004,22.788642846209083,Profit
776,448,Cryptocurrency,419565.0,2024-09-20,490185.36,70620.35999999999,16.831804368810552,Profit
777,232,Stocks,12603.0,2026-01-11,13675.48,1072.4799999999996,8.509719907958418,Profit
778,419,Fixed Deposits,176149.0,2024-12-06,258643.2,82494.20000000001,46.83205695178515,Profit
779,180,Mutual Funds,473870.0,2025-12-15,625944.5,152074.5,32.09202945955642,Profit
780,464,Stocks,143187.0,2025-07-31,207031.72,63844.72,44.58834950100219,Profit
781,412,Cryptocurrency,54779.0,2025-12-30,59881.36,5102.360000000001,9.314445316635938,Profit
782,120,Fixed Deposits,487160.0,2026-01-28,508222.14,21062.140000000014,4.323454306593319,Profit
783,475,Mutual Funds,69691.0,2026-06-10,58161.89,-11529.11,-16.543183481367752,Loss
784,35,Cryptocurrency,167705.0,2026-03-31,228196.78,60491.78,36.070349721236695,Profit
785,428,Cryptocurrency,66206.0,2026-02-28,85894.95,19688.949999999997,29.73892094372111,Profit
786,340,Gold,470895.0,2025-04-05,518220.19,47325.19,10.05005149767995,Profit
787,321,Fixed Deposits,124333.0,2025-04-14,146236.86,21903.859999999986,17.61709280721931,Profit
788,207,Mutual Funds,303091.0,2026-05-10,375870.01,72779.01000000001,24.012263643592192,Profit
789,418,Fixed Deposits,485471.0,2025-12-31,478443.19,-7027.809999999998,-1.4476271497164606,Loss
790,189,Fixed Deposits,426189.0,2024-10-12,658514.21,232325.20999999996,54.51224926030469,Profit
791,49,Stocks,111174.0,2024-11-24,100611.34,-10562.660000000003,-9.50101642470362,Loss
