goal_id,user_id,goal_name,target_amount,current_amount,deadline,completion_percentage,remaining_amount,goal_status
308,216,Vacation,708387.0,633506.0,2029-06-29,89.42936558688966,74881.0,Almost Complete
309,363,Emergency Fund,772544.0,229418.0,2027-09-15,29.696431530113493,543126.0,Started
310,25,Car Purchase,838991.0,277268.0,2027-05-25,33.047791931021905,561723.0,Started
311,155,Emergency Fund,637686.0,439952.0,2027-06-09,68.99194901565974,197734.0,Half Completed
312,496,Car Purchase,453583.0,80412.0,2028-06-09,17.728177643342015,373171.0,Started
313,228,Vacation,868968.0,406152.0,2028-01-13,46.73958074405501,462816.0,Started
314,293,Vacation,56404.0,31429.0,2027-01-05,55.721225445003896,24975.0,Half Completed
315,189,Emergency Fund,283392.0,253072.0,2026-08-23,89.30103884372177,30320.0,Almost Complete
316,471,Car Purchase,561895.0,490799.0,2028-01-05,87.34710221660632,71096.0,Almost Complete
317,172,Car Purchase,82830.0,51634.0,2027-07-05,62.33731739707835,31196.0,Half Completed
318,334,Emergency Fund,442747.0,154803.0,2028-12-16,34.964212066936646,287944.0,Started
319,77,House Down Payment,913785.0,813904.0,2029-04-22,89.06952948450675,99881.0,Almost Complete
320,377,Car Purchase,452356.0,246557.0,2027-11-21,54.505080069679636,205799.0,Half Completed
321,15,Emergency Fund,890118.0,825689.0,2029-04-24,92.76174619544825,64429.0,Almost Complete
322,440,House Down Payment,302786.0,241900.0,2028-09-11,79.8914084534952,60886.0,Almost Complete
323,55,Emergency Fund,187084.0,34055.0,2027-01-15,18.203053173975327,153029.0,Started
324,138,Vacation,532103.0,151725.0,2028-04-17,28.514216232571517,380378.0,Started
325,25,Emergency Fund,915392.0,147041.0,2026-12-16,16.063172935747748,768351.0,Started
326,234,House Down Payment,319433.0,134243.0,2029-01-09,42.02540125785376,185190.0,Started
327,394,Car Purchase,839571.0,140562.0,2028-12-17,16.742121869383293,699009.0,Started
328,50,House Down Payment,290781.0,231014.0,2029-05-09,79.4460435860665,59767.0,Almost Complete
329,178,Vacation,270105.0,127072.0,2028-01-31,47.045408267155366,143033.0,Started
330,95,Vacation,399886.0,272207.0,2028-07-24,68.07115027782919,127679.0,Half Completed
331,366,Vacation,731700.0,581123.0,2029-05-16,79.42093754270876,150577.0,Almost Complete
332,9,Vacation,813148.0,760678.0,2027-02-07,93.54730012248693,52470.0,Almost Complete
333,326,Emergency Fund,980651.0,572025.0,2028-10-18,58.33114940993279,408626.0,Half Completed
334,199,House Down Payment,331439.0,329443.0,2026-10-16,99.39777756992991,1996.0,Almost Complete
335,166,Vacation,143871.0,73535.0,2028-05-13,51.111759840412596,70336.0,Half Completed
336,381,Car Purchase,614414.0,580734.0,2027-03-11,94.51835407396317,33680.0,Almost Complete
337,50,Car Purchase,866641.0,754361.0,2028-01-01,87.04423169455403,112280.0,Almost Complete
338,244,House Down Payment,379377.0,303240.0,2028-05-26,79.93104484457413,76137.0,Almost Complete
339,256,Emergency Fund,446081.0,145465.0,2029-05-19,32.609548490072434,300616.0,Started
340,473,House Down Payment,817059.0,580344.0,2029-02-21,71.02840798522506,236715.0,Half Completed
341,363,Vacation,480746.0,16516.0,2028-01-30,3.4354940030702283,464230.0,Started
342,254,House Down Payment,772807.0,266755.0,2028-03-06,34.51767388235355,506052.0,Started
343,149,House Down Payment,395127.0,365777.0,2028-08-16,92.57200849347173,29350.0,Almost Complete
344,189,Emergency Fund,912330.0,793117.0,2026-11-05,86.93312726754574,119213.0,Almost Complete
345,94,Emergency Fund,856450.0,408951.0,2028-06-13,47.749547550937,447499.0,Started
346,340,Vacation,594990.0,302629.0,2029-01-05,50.862871644901595,292361.0,Half Completed
347,416,Vacation,398212.0,337758.0,2027-03-07,84.81863931775034,60454.0,Almost Complete
348,398,House Down Payment,516177.0,479615.0,2027-07-16,92.916770797614,36562.0,Almost Complete
349,188,Car Purchase,611607.0,536357.0,2027-07-17,87.69634749111766,75250.0,Almost Complete
350,27,House Down Payment,880455.0,673080.0,2026-12-25,76.44683714670256,207375.0,Almost Complete
351,452,Car Purchase,447208.0,368693.0,2026-11-29,82.44329260657234,78515.0,Almost Complete
352,470,Car Purchase,451994.0,243494.0,2028-10-19,53.87106908498785,208500.0,Half Completed
353,245,Vacation,868133.0,428792.0,2029-05-15,49.392431804804104,439341.0,Started
354,132,House Down Payment,535615.0,74364.0,2029-03-28,13.88385314078209,461251.0,Started
355,444,Vacation,853103.0,90760.0,2028-04-20,10.63880914731281,762343.0,Started
356,302,Emergency Fund,486294.0,173997.0,2027-12-06,35.780207035250285,312297.0,Started
357,303,House Down Payment,876086.0,46074.0,2029-03-11,5.259072739434256,830012.0,Started
358,163,Emergency Fund,491713.0,392270.0,2029-04-22,79.7762109197845,99443.0,Almost Complete
359,198,Emergency Fund,171717.0,144832.0,2026-12-02,84.34342551989612,26885.0,Almost Complete
360,488,House Down Payment,412991.0,61080.0,2027-04-15,14.789668539992398,351911.0,Started
361,334,Vacation,906575.0,481225.0,2028-04-07,53.08165347599482,425350.0,Half Completed
362,470,Vacation,396425.0,184261.0,2029-06-29,46.480670997036015,212164.0,Started
363,207,Vacation,836387.0,419691.0,2026-11-14,50.17904391149073,416696.0,Half Completed
364,22,House Down Payment,341270.0,221061.0,2027-07-25,64.7759838251238,120209.0,Half Completed
365,204,Emergency Fund,522623.0,411753.0,2028-03-16,78.78585519581036,110870.0,Almost Complete
366,414,Emergency Fund,666369.0,528942.0,2028-12-08,79.37674171517583,137427.0,Almost Complete
367,134,Car Purchase,630463.0,307505.0,2027-03-14,48.774472094317986,322958.0,Started
368,240,Vacation,660947.0,624092.0,2029-02-14,94.42390993528981,36855.0,Almost Complete
369,477,House Down Payment,608753.0,561817.0,2029-07-05,92.28981212412917,46936.0,Almost Complete
370,472,Vacation,316504.0,284463.0,2028-08-16,89.8765892374188,32041.0,Almost Complete
371,346,Emergency Fund,927726.0,214215.0,2028-03-14,23.090330550184,713511.0,Started
372,396,Car Purchase,670691.0,96539.0,2027-02-07,14.393960855297,574152.0,Started
373,445,Emergency Fund,589250.0,348699.0,2026-10-09,59.17675010606703,240551.0,Half Completed
374,325,Emergency Fund,386845.0,336898.0,2027-05-28,87.08862722795952,49947.0,Almost Complete
375,430,Vacation,327449.0,123757.0,2029-02-17,37.79428246841493,203692.0,Started
376,404,House Down Payment,728853.0,271902.0,2028-04-27,37.30546488798153,456951.0,Started
377,1,Car Purchase,828197.0,168732.0,2027-03-12,20.373413571891714,659465.0,Started
378,279,Emergency Fund,269618.0,180341.0,2027-01-17,66.88759652545453,89277.0,Half Completed
379,121,House Down Payment,573716.0,21175.0,2027-07-26,3.690850525347036,552541.0,Started
380,351,Car Purchase,121264.0,102657.0,2028-06-20,84.65579232088666,18607.0,Almost Complete
381,147,Car Purchase,341088.0,102069.0,2028-03-12,29.924535603715167,239019.0,Started
382,179,House Down Payment,181585.0,66522.0,2027-11-25,36.63408321171903,115063.0,Started
383,290,Vacation,770492.0,495376.0,2029-06-17,64.29346443571121,275116.0,Half Completed
384,199,Car Purchase,210516.0,119258.0,2026-08-13,56.65032586596743,91258.0,Half Completed
385,74,Emergency Fund,174506.0,94345.0,2027-10-14,54.06404364319851,80161.0,Half Completed
386,152,Vacation,118954.0,41424.0,2026-11-03,34.82354523597357,77530.0,Started
387,190,Car Purchase,551772.0,197029.0,2027-08-09,35.708408545558676,354743.0,Started
388,59,Vacation,746789.0,640767.0,2028-07-02,85.80295103436178,106022.0,Almost Complete
389,494,Car Purchase,513760.0,367197.0,2027-08-17,71.47247742136406,146563.0,Half Completed
390,230,Vacation,488462.0,263631.0,2026-10-05,53.97164979056712,224831.0,Half Completed
391,184,House Down Payment,121974.0,19281.0,2027-09-15,15.807467165133554,102693.0,Started
392,340,House Down Payment,747262.0,174198.0,2027-07-16,23.31150252521873,573064.0,Started
393,480,Car Purchase,166466.0,154188.0,2027-06-16,92.6243196808958,12278.0,Almost Complete
394,100,Emergency Fund,870744.0,462173.0,2029-05-22,53.077942541091296,408571.0,Half Completed
395,398,Car Purchase,659942.0,659708.0,2027-09-08,99.96454233856915,234.0,Almost Complete
396,470,Car Purchase,746648.0,570514.0,2028-07-27,76.41003525088126,176134.0,Almost Complete
397,89,House Down Payment,521212.0,55839.0,2029-02-27,10.713299003092791,465373.0,Started
398,175,Vacation,803611.0,754822.0,2027-10-30,93.92877897390653,48789.0,Almost Complete
399,76,Car Purchase,521740.0,110275.0,2027-01-29,21.136006439989266,411465.0,Started
400,482,Vacation,299559.0,72262.0,2029-01-12,24.122793840278543,227297.0,Started
401,374,House Down Payment,506483.0,360034.0,2029-05-23,71.0851104578041,146449.0,Half Completed
402,349,Car Purchase,914367.0,384367.0,2028-05-11,42.036403326016796,530000.0,Started
403,498,House Down Payment,575449.0,82714.0,2026-10-15,14.373819400155357,492735.0,Started
404,110,Vacation,669159.0,312383.0,2027-12-28,46.68292588159167,356776.0,Started
405,65,Car Purchase,830074.0,742591.0,2026-09-16,89.46081915588249,87483.0,Almost Complete
406,53,Emergency Fund,432043.0,44106.0,2028-09-27,10.20870607786725,387937.0,Started
407,387,Vacation,871353.0,349401.0,2026-11-10,40.098674130920536,521952.0,Started
408,409,Vacation,541710.0,152286.0,2029-01-25,28.11208949437891,389424.0,Started
409,478,Emergency Fund,378634.0,255170.0,2027-11-07,67.39225743065863,123464.0,Half Completed
410,164,Emergency Fund,383758.0,156354.0,2026-09-14,40.742863992411884,227404.0,Started
411,381,House Down Payment,924600.0,267113.0,2028-09-29,28.889573869781525,657487.0,Started
412,224,Emergency Fund,120317.0,75282.0,2029-03-06,62.569711678316445,45035.0,Half Completed
413,480,Vacation,892661.0,361825.0,2028-12-17,40.533304356300995,530836.0,Started
414,430,Vacation,758947.0,537293.0,2026-07-19,70.79453505976043,221654.0,Half Completed
415,408,House Down Payment,854116.0,776345.0,2028-08-05,90.89456233111193,77771.0,Almost Complete
416,252,Vacation,777924.0,731543.0,2029-03-10,94.03784945573089,46381.0,Almost Complete
417,300,Car Purchase,385932.0,302151.0,2029-06-14,78.29125338142471,83781.0,Almost Complete
418,182,Vacation,173470.0,74267.0,2028-10-06,42.8125900732115,99203.0,Started
419,303,Vacation,774532.0,665418.0,2028-06-22,85.91226702060084,109114.0,Almost Complete
420,331,Vacation,680343.0,536463.0,2027-11-06,78.85184384935245,143880.0,Almost Complete
421,264,Emergency Fund,418194.0,91533.0,2028-10-31,21.88768848907445,326661.0,Started
422,253,House Down Payment,158952.0,93332.0,2027-10-12,58.71709698525341,65620.0,Half Completed
423,254,Car Purchase,883072.0,512311.0,2027-01-30,58.014635273228,370761.0,Half Completed
424,230,Vacation,789757.0,535907.0,2027-09-04,67.85720164556946,253850.0,Half Completed
425,316,Car Purchase,440100.0,356940.0,2027-11-11,81.1042944785276,83160.0,Almost Complete
426,276,Vacation,92934.0,73624.0,2028-11-11,79.22181332989004,19310.0,Almost Complete
427,221,House Down Payment,675567.0,470992.0,2029-07-05,69.7180294478564,204575.0,Half Completed
428,142,Car Purchase,100040.0,69921.0,2027-02-13,69.89304278288685,30119.0,Half Completed
429,245,House Down Payment,928909.0,426601.0,2028-02-26,45.924950667934105,502308.0,Started
430,249,Emergency Fund,909622.0,570432.0,2028-08-03,62.710884301391125,339190.0,Half Completed
431,336,Emergency Fund,122055.0,44446.0,2027-01-06,36.41473106386465,77609.0,Started
432,193,Vacation,775130.0,298657.0,2028-07-07,38.52992401274625,476473.0,Started
433,135,Vacation,244326.0,77249.0,2027-01-18,31.61718359896204,167077.0,Started
434,249,Emergency Fund,497860.0,53188.0,2027-08-17,10.68332462941389,444672.0,Started
435,198,House Down Payment,343559.0,175326.0,2028-01-17,51.03228266469515,168233.0,Half Completed
436,492,Car Purchase,145208.0,47570.0,2028-12-27,32.75990303564542,97638.0,Started
437,301,House Down Payment,93978.0,23133.0,2027-10-24,24.61533550405414,70845.0,Started
438,57,Vacation,267464.0,47162.0,2026-09-28,17.633027248526904,220302.0,Started
439,55,Car Purchase,379847.0,376191.0,2028-05-17,99.03750720684907,3656.0,Almost Complete
440,87,Vacation,321339.0,182874.0,2028-08-12,56.90999225117399,138465.0,Half Completed
441,232,Vacation,859560.0,794703.0,2029-02-18,92.4546279491833,64857.0,Almost Complete
442,491,Car Purchase,295847.0,216245.0,2026-09-20,73.09352469350712,79602.0,Half Completed
443,170,Car Purchase,364719.0,209950.0,2026-12-21,57.56486500566189,154769.0,Half Completed
444,482,Vacation,333682.0,105839.0,2026-12-18,31.718522425542883,227843.0,Started
445,4,Emergency Fund,330906.0,248181.0,2028-10-26,75.00045330093744,82725.0,Almost Complete
446,436,House Down Payment,885894.0,215820.0,2028-10-05,24.36183109943176,670074.0,Started
447,329,House Down Payment,919091.0,523429.0,2027-06-15,56.95072631545733,395662.0,Half Completed
448,170,House Down Payment,317647.0,94090.0,2028-04-13,29.620931411283596,223557.0,Started
449,290,Car Purchase,783708.0,90864.0,2026-10-01,11.594114134345954,692844.0,Started
450,75,Vacation,522623.0,144225.0,2027-03-31,27.596374441997384,378398.0,Started
451,158,Vacation,498891.0,374334.0,2026-11-23,75.03322369014475,124557.0,Almost Complete
452,217,Car Purchase,207755.0,104279.0,2028-08-28,50.19325647998845,103476.0,Half Completed
453,322,Vacation,201321.0,196604.0,2028-07-10,97.65697567566225,4717.0,Almost Complete
454,402,Car Purchase,905885.0,759490.0,2027-04-06,83.83956020907732,146395.0,Almost Complete
455,250,Car Purchase,926735.0,677880.0,2027-01-14,73.14712404301122,248855.0,Half Completed
456,85,House Down Payment,748916.0,381639.0,2029-02-09,50.95885252818741,367277.0,Half Completed
457,35,Car Purchase,413489.0,223990.0,2026-08-15,54.170727637252746,189499.0,Half Completed
458,292,House Down Payment,154398.0,127036.0,2028-04-08,82.27826785321054,27362.0,Almost Complete
459,468,Vacation,109287.0,39604.0,2027-01-03,36.238527912743514,69683.0,Started
460,282,House Down Payment,290631.0,207445.0,2027-05-04,71.37745113219168,83186.0,Half Completed
461,439,House Down Payment,352847.0,303786.0,2028-01-19,86.09567319546433,49061.0,Almost Complete
462,266,Vacation,411537.0,366281.0,2028-01-31,89.00317589912936,45256.0,Almost Complete
463,348,Emergency Fund,165269.0,18282.0,2028-10-30,11.061965643889659,146987.0,Started
464,394,Emergency Fund,176178.0,85523.0,2027-09-20,48.54351848698475,90655.0,Started
465,64,Car Purchase,315110.0,260033.0,2027-09-16,82.52134175367331,55077.0,Almost Complete
466,19,Car Purchase,313982.0,252722.0,2029-06-19,80.4893274136734,61260.0,Almost Complete
467,446,Emergency Fund,229733.0,17419.0,2027-07-22,7.582280299303974,212314.0,Started
468,76,Emergency Fund,91961.0,30440.0,2027-07-31,33.10098846250041,61521.0,Started
469,74,House Down Payment,690537.0,103429.0,2026-10-23,14.978053312132442,587108.0,Started
470,491,Emergency Fund,295482.0,116913.0,2027-05-14,39.566877170182956,178569.0,Started
471,275,House Down Payment,904068.0,312184.0,2027-12-12,34.5310308516616,591884.0,Started
472,360,Car Purchase,827509.0,511423.0,2026-12-17,61.80271151129474,316086.0,Half Completed
473,143,Vacation,239003.0,84762.0,2027-08-29,35.464826801337225,154241.0,Started
474,203,Vacation,402212.0,46783.0,2028-09-14,11.631428202042704,355429.0,Started
475,383,Emergency Fund,121485.0,73306.0,2028-02-16,60.34160595958349,48179.0,Half Completed
476,244,Emergency Fund,632134.0,389543.0,2028-10-23,61.62348489402564,242591.0,Half Completed
477,413,Emergency Fund,119600.0,63496.0,2027-03-25,53.090301003344486,56104.0,Half Completed
478,202,Emergency Fund,691599.0,452802.0,2027-12-26,65.47175458611132,238797.0,Half Completed
479,147,Vacation,702322.0,181931.0,2027-01-08,25.90421487579771,520391.0,Started
480,100,House Down Payment,460753.0,368708.0,2028-12-08,80.02291900432553,92045.0,Almost Complete
481,170,House Down Payment,718897.0,595415.0,2026-09-22,82.8234086385115,123482.0,Almost Complete
482,55,Emergency Fund,242529.0,187206.0,2026-10-30,77.18911965167052,55323.0,Almost Complete
483,433,Emergency Fund,111430.0,12464.0,2028-09-02,11.185497621825363,98966.0,Started
484,431,Vacation,285271.0,150195.0,2029-06-06,52.64993637628781,135076.0,Half Completed
485,14,Vacation,784169.0,220623.0,2028-07-14,28.13462404150126,563546.0,Started
486,352,Car Purchase,51061.0,33053.0,2028-08-15,64.73237891933178,18008.0,Half Completed
487,264,Emergency Fund,225974.0,37533.0,2028-09-23,16.60943294361298,188441.0,Started
488,324,Car Purchase,863104.0,233969.0,2029-02-25,27.10785722230461,629135.0,Started
489,117,House Down Payment,838853.0,654424.0,2029-02-03,78.0141455058276,184429.0,Almost Complete
490,214,House Down Payment,344355.0,272383.0,2026-12-22,79.09947583162725,71972.0,Almost Complete
491,342,Emergency Fund,602560.0,428254.0,2027-09-13,71.072424322889,174306.0,Half Completed
492,308,Car Purchase,291774.0,105872.0,2028-07-21,36.28561832102929,185902.0,Started
493,355,House Down Payment,735520.0,553449.0,2027-11-25,75.2459484446378,182071.0,Almost Complete
494,474,Car Purchase,598778.0,463363.0,2028-10-23,77.38477365567873,135415.0,Almost Complete
495,472,Vacation,936611.0,934067.0,2028-02-03,99.72838243411618,2544.0,Almost Complete
496,461,Vacation,564907.0,470911.0,2027-04-28,83.36080098140047,93996.0,Almost Complete
497,382,Vacation,903303.0,808724.0,2028-04-26,89.52964841254817,94579.0,Almost Complete
498,28,House Down Payment,918058.0,905208.0,2027-01-15,98.60030629873057,12850.0,Almost Complete
499,349,Emergency Fund,199830.0,163858.0,2026-11-03,81.99869889405996,35972.0,Almost Complete
500,440,House Down Payment,650552.0,34304.0,2028-05-14,5.273060416384855,616248.0,Started
501,331,Car Purchase,413425.0,367088.0,2028-05-20,88.79192114651993,46337.0,Almost Complete
502,302,House Down Payment,652571.0,635946.0,2028-10-13,97.45238449149595,16625.0,Almost Complete
503,210,Vacation,517521.0,55272.0,2027-12-27,10.680146312903245,462249.0,Started
504,130,Emergency Fund,425457.0,308885.0,2028-04-30,72.60075636315774,116572.0,Half Completed
505,118,Car Purchase,636869.0,621142.0,2027-02-14,97.53057536165208,15727.0,Almost Complete
506,242,Car Purchase,227216.0,134566.0,2027-07-15,59.22382226603761,92650.0,Half Completed
507,295,Vacation,925895.0,840104.0,2029-03-12,90.73426252436832,85791.0,Almost Complete
508,337,Vacation,686965.0,236452.0,2028-10-10,34.41980304673455,450513.0,Started
509,210,Vacation,489432.0,391883.0,2027-04-29,80.06893705356413,97549.0,Almost Complete
510,351,Vacation,695352.0,96324.0,2028-06-25,13.852552376350394,599028.0,Started
511,305,House Down Payment,635382.0,362024.0,2027-09-22,56.977377388720484,273358.0,Half Completed
512,66,House Down Payment,118488.0,70028.0,2026-09-24,59.10134359597596,48460.0,Half Completed
513,386,Vacation,910500.0,876389.0,2026-12-10,96.25359692476661,34111.0,Almost Complete
514,166,House Down Payment,282785.0,197389.0,2027-09-20,69.80179288151777,85396.0,Half Completed
515,137,Emergency Fund,660952.0,217112.0,2029-05-06,32.84837628148489,443840.0,Started
516,58,Car Purchase,159019.0,61589.0,2029-06-10,38.73059194184343,97430.0,Started
517,465,Car Purchase,162091.0,127335.0,2028-04-25,78.55772374777132,34756.0,Almost Complete
518,334,Car Purchase,889818.0,335851.0,2028-10-04,37.74378580788431,553967.0,Started
519,107,Vacation,872345.0,805432.0,2027-10-19,92.32952558907314,66913.0,Almost Complete
520,337,House Down Payment,292786.0,225761.0,2026-10-27,77.10785351758622,67025.0,Almost Complete
521,376,Car Purchase,112793.0,41841.0,2028-05-05,37.09538712508755,70952.0,Started
522,377,Vacation,181620.0,79563.0,2029-04-06,43.80740006607201,102057.0,Started
523,18,House Down Payment,529884.0,285293.0,2027-09-20,53.84065191626847,244591.0,Half Completed
524,100,Emergency Fund,821654.0,576437.0,2027-08-29,70.15568597000684,245217.0,Half Completed
525,337,Vacation,309596.0,295266.0,2028-04-15,95.37138722722516,14330.0,Almost Complete
526,333,Vacation,914139.0,240901.0,2029-07-03,26.352775671971113,673238.0,Started
527,309,Vacation,916895.0,280078.0,2028-01-25,30.54635481707284,636817.0,Started
528,261,House Down Payment,951790.0,494518.0,2029-06-01,51.95662908834932,457272.0,Half Completed
529,362,House Down Payment,896295.0,103497.0,2026-11-22,11.547202650912924,792798.0,Started
530,144,Vacation,836789.0,147188.0,2028-12-05,17.589619366411366,689601.0,Started
531,277,House Down Payment,939525.0,247325.0,2028-05-18,26.324472472792102,692200.0,Started
532,41,House Down Payment,752939.0,457052.0,2027-03-09,60.70239421785829,295887.0,Half Completed
533,160,House Down Payment,273196.0,108294.0,2028-06-26,39.639672615997306,164902.0,Started
534,387,Vacation,366832.0,79092.0,2029-01-26,21.56082348322938,287740.0,Started
535,430,House Down Payment,985594.0,446797.0,2029-03-31,45.33276379523414,538797.0,Started
536,205,Emergency Fund,945529.0,887378.0,2026-10-08,93.84989778208812,58151.0,Almost Complete
537,374,Car Purchase,249440.0,94171.0,2026-09-13,37.75296664528544,155269.0,Started
538,366,House Down Payment,997408.0,255110.0,2027-12-17,25.577296352144756,742298.0,Started
539,445,Car Purchase,713538.0,522389.0,2028-06-27,73.21109737673397,191149.0,Half Completed
540,448,House Down Payment,818927.0,746722.0,2029-05-20,91.18297479506721,72205.0,Almost Complete
541,139,House Down Payment,968346.0,696829.0,2026-07-26,71.96074543603216,271517.0,Half Completed
542,149,Emergency Fund,234325.0,149130.0,2028-07-29,63.64237704043529,85195.0,Half Completed
543,159,House Down Payment,797280.0,653949.0,2027-05-09,82.02250150511739,143331.0,Almost Complete
544,285,Emergency Fund,490011.0,309245.0,2028-09-20,63.10980773900994,180766.0,Half Completed
545,88,Emergency Fund,58226.0,29042.0,2027-01-15,49.8780613471645,29184.0,Started
546,266,Emergency Fund,650008.0,93307.0,2028-10-11,14.354746403121194,556701.0,Started
547,394,Emergency Fund,283073.0,59325.0,2028-06-21,20.957491530453275,223748.0,Started
548,70,Car Purchase,853768.0,846220.0,2028-11-14,99.11591907871927,7548.0,Almost Complete
549,417,Emergency Fund,565281.0,28811.0,2029-06-01,5.096757188017994,536470.0,Started
550,356,Emergency Fund,293075.0,110576.0,2029-01-16,37.729591401518384,182499.0,Started
551,242,Emergency Fund,541570.0,456917.0,2027-08-24,84.36896430747642,84653.0,Almost Complete
552,357,Vacation,723071.0,271442.0,2029-05-16,37.54015857363938,451629.0,Started
553,500,Car Purchase,815429.0,727111.0,2028-01-29,89.16913673661348,88318.0,Almost Complete
554,12,House Down Payment,452491.0,88731.0,2028-01-30,19.609450795706433,363760.0,Started
555,468,Emergency Fund,719034.0,463550.0,2026-07-24,64.468439600909,255484.0,Half Completed
556,330,Vacation,449713.0,287502.0,2028-11-03,63.93010653461207,162211.0,Half Completed
557,239,Car Purchase,612534.0,152876.0,2027-10-07,24.95796151723823,459658.0,Started
558,147,Car Purchase,198372.0,114675.0,2027-04-18,57.80805758877261,83697.0,Half Completed
559,312,Car Purchase,369357.0,97921.0,2027-03-03,26.511207314332747,271436.0,Started
560,220,House Down Payment,771086.0,707495.0,2028-04-19,91.75305996996444,63591.0,Almost Complete
561,336,Emergency Fund,233559.0,13744.0,2029-01-02,5.884594470776121,219815.0,Started
562,9,Emergency Fund,260035.0,68106.0,2028-08-23,26.191089661007172,191929.0,Started
563,16,House Down Payment,278325.0,216100.0,2026-09-04,77.64304320488637,62225.0,Almost Complete
564,121,Emergency Fund,110089.0,46150.0,2026-08-02,41.92062785564407,63939.0,Started
565,339,House Down Payment,324849.0,29235.0,2026-11-14,8.999565952180859,295614.0,Started
566,160,Vacation,343098.0,182893.0,2027-01-29,53.30634396003474,160205.0,Half Completed
567,246,Emergency Fund,905684.0,847128.0,2027-09-13,93.5346103055812,58556.0,Almost Complete
568,267,Vacation,601049.0,116476.0,2029-04-02,19.378786088987752,484573.0,Started
569,367,Car Purchase,806030.0,622735.0,2028-05-23,77.25953128295473,183295.0,Almost Complete
570,83,Emergency Fund,295744.0,184408.0,2027-12-28,62.35392772127245,111336.0,Half Completed
571,13,House Down Payment,340485.0,171531.0,2027-06-09,50.37843076787524,168954.0,Half Completed
572,221,Car Purchase,344013.0,22383.0,2028-09-26,6.5064401635984686,321630.0,Started
573,39,Vacation,460337.0,94127.0,2028-12-01,20.447411352987054,366210.0,Started
574,214,Vacation,168983.0,44710.0,2029-04-10,26.458282785842364,124273.0,Started
575,42,Emergency Fund,356886.0,133910.0,2029-03-26,37.521785668252605,222976.0,Started
576,463,Vacation,260330.0,93281.0,2027-10-15,35.8318288326355,167049.0,Started
577,35,Vacation,952494.0,760107.0,2028-06-02,79.80176253078758,192387.0,Almost Complete
578,29,Car Purchase,153163.0,20458.0,2027-10-08,13.35701181094651,132705.0,Started
579,482,Emergency Fund,253590.0,220935.0,2027-01-02,87.12291494144091,32655.0,Almost Complete
580,455,House Down Payment,605532.0,493202.0,2027-04-15,81.44937014063667,112330.0,Almost Complete
581,59,Emergency Fund,614481.0,526943.0,2028-08-14,85.75415675993237,87538.0,Almost Complete
582,387,Emergency Fund,138179.0,53710.0,2029-04-23,38.86987168817259,84469.0,Started
583,66,Car Purchase,819843.0,293705.0,2029-01-02,35.82454201597135,526138.0,Started
584,53,House Down Payment,119886.0,62215.0,2028-07-01,51.895133710358174,57671.0,Half Completed
585,488,House Down Payment,86936.0,61489.0,2029-05-01,70.72904205392473,25447.0,Half Completed
586,347,House Down Payment,54537.0,10682.0,2027-02-09,19.58670260557053,43855.0,Started
587,80,Car Purchase,938096.0,534100.0,2026-12-27,56.934471525302314,403996.0,Half Completed
588,254,Vacation,121484.0,55769.0,2026-11-24,45.90645681735867,65715.0,Started
589,159,House Down Payment,70105.0,37166.0,2028-08-01,53.01476356893231,32939.0,Half Completed
590,194,Vacation,676729.0,120431.0,2028-09-27,17.796045388922302,556298.0,Started
591,174,Vacation,895214.0,486837.0,2028-06-08,54.38219241432775,408377.0,Half Completed
592,49,Vacation,368375.0,246186.0,2029-06-16,66.83026806922294,122189.0,Half Completed
593,90,Car Purchase,547161.0,314368.0,2026-08-20,57.454387282719345,232793.0,Half Completed
594,268,Vacation,486740.0,434532.0,2028-04-17,89.273945021983,52208.0,Almost Complete
595,323,Emergency Fund,232927.0,122928.0,2026-10-20,52.7753330442585,109999.0,Half Completed
596,155,House Down Payment,308855.0,301537.0,2029-06-30,97.6306033575626,7318.0,Almost Complete
597,54,House Down Payment,983102.0,676242.0,2027-02-08,68.78655520993753,306860.0,Half Completed
598,500,Emergency Fund,167491.0,130837.0,2029-01-04,78.1158390600092,36654.0,Almost Complete
599,437,Emergency Fund,568017.0,106029.0,2029-01-07,18.666518783768797,461988.0,Started
600,80,Emergency Fund,445673.0,359164.0,2027-09-07,80.58913149326973,86509.0,Almost Complete
601,489,Car Purchase,263477.0,242372.0,2026-08-09,91.98981315257119,21105.0,Almost Complete
602,134,Vacation,140940.0,54306.0,2029-01-05,38.53128991060025,86634.0,Started
603,254,Vacation,372599.0,221302.0,2028-04-11,59.394147595672564,151297.0,Half Completed
604,272,House Down Payment,616221.0,31919.0,2027-12-18,5.179797507712331,584302.0,Started
605,226,Car Purchase,671359.0,310614.0,2027-11-14,46.266453566571684,360745.0,Started
606,409,Car Purchase,89198.0,11443.0,2028-07-09,12.828762976748356,77755.0,Started
607,278,Vacation,55321.0,25114.0,2027-02-15,45.39686556642143,30207.0,Started
608,161,House Down Payment,689525.0,432091.0,2028-11-17,62.665023023095614,257434.0,Half Completed
609,44,Vacation,126184.0,47991.0,2028-04-09,38.032555633043806,78193.0,Started
610,189,Vacation,583524.0,213578.0,2027-07-21,36.601407996929005,369946.0,Started
611,307,Emergency Fund,311836.0,119678.0,2027-06-17,38.3785066509319,192158.0,Started
612,167,Vacation,574614.0,233808.0,2026-11-17,40.68957595881757,340806.0,Started
